InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-2,-6,0,0,15,-5.0,-41,1,-6,0,0,15,4.0,-41,1.75,,,,,,0.0,0.93
0,1,-1,-5,0,0,15,-5.0,-40,0,-4,0,0,15,4.0,-40,1.76,,,,,,-0.12,0.93
0,2,1,-4,0,0,15,-5.0,-40,-1,-5,0,0,15,4.0,-40,1.77,,,,,,-0.41,0.93
0,3,0,-7,0,0,15,-4.0,-40,-1,-5,0,0,15,4.0,-40,1.74,,,,,,-0.66,0.93
0,4,-1,-8,0,0,15,-4.0,-40,-1,-4,0,0,15,4.0,-40,1.74,,,,,,-0.91,0.93
0,5,-1,-4,0,0,15,-5.0,-40,0,-4,0,0,15,4.0,-39,1.77,,,,,,-1.16,0.93
0,6,0,-6,0,0,15,-5.0,-40,-1,-5,0,0,15,4.0,-40,1.75,,,,,,-1.41,0.93
0,7,-1,-4,0,0,15,-5.0,-40,-1,-4,0,0,15,4.0,-40,1.76,,,,,,-1.69,0.92
0,8,-2,-5,0,0,15,-5.0,-41,1,-6,0,0,15,4.0,-40,1.79,,,,,,-1.97,0.93
0,9,0,-7,0,0,15,-5.0,-40,-1,-5,0,0,15,4.0,-40,1.77,,,,,,-2.25,0.94
0,10,-1,-4,0,0,15,-5.0,-40,-1,-4,0,0,15,4.0,-40,1.77,,,,,,-2.53,0.94
0,11,-1,-4,0,0,15,-5.0,-40,0,-4,0,0,15,4.0,-39,1.77,,,,,,-2.81,0.94
0,12,-1,-7,0,0,15,-5.0,-41,-1,-5,0,0,15,4.0,-41,1.76,,,,,,-3.09,0.93
0,13,-1,-8,0,0,15,-5.0,-41,-1,-5,0,0,15,4.0,-40,1.76,,,,,,-3.38,0.93
0,14,-1,-5,0,0,15,-5.0,-41,-1,-5,0,0,15,4.0,-40,1.77,,,,,,-3.66,0.94
0,15,-1,-5,0,0,15,-5.0,-41,0,-4,0,0,15,4.0,-40,1.77,,,,,,-3.94,0.93
