meta.version,meta.error_msg,meta.initiator.sw_version,meta.initiator.unique_id,meta.initiator.zdc_mciq,meta.initiator.zdc_tof,meta.initiator.platform,meta.initiator.board_nr,meta.reflector.sw_version,meta.reflector.unique_id,meta.reflector.zdc_mciq,meta.reflector.zdc_tof,meta.reflector.platform,meta.reflector.board_nr,meta.testcase.f_offset,meta.testcase.meas_nr,meta.has_mciq,meta.has_tof,meta.profiling.t_total,meta.profiling.t_reference,meta.profiling.t_measurement,meta.profiling.t_parse,meta.profiling.t_pre_process,meta.profiling.t_calc_tof,meta.profiling.t_calc_mciq,meta.profiling.t_post_process,mciq.cfg.n_pairs,mciq.cfg.n_tones,mciq.cfg.t_intra,mciq.cfg.t_inter,mciq.cfg.t_intra_antenna,mciq.cfg.f_start,mciq.cfg.f_stop,mciq.cfg.f_delta,mciq.result.CDE_distance,mciq.result.CDE_dqi,mciq.result.distance,mciq.result.aoa,mciq.result.likeliness,mciq.initiator.flags,mciq.initiator.agc_idx,mciq.initiator.cfo,mciq.initiator.rssi,mciq.initiator.xtal_trim,mciq.reflector.flags,mciq.reflector.agc_idx,mciq.reflector.cfo,mciq.reflector.rssi,mciq.reflector.xtal_trim,tof.cfg.n_tones,tof.cfg.n_pairs,tof.cfg.radius_cot,tof.cfg.f_start,tof.cfg.f_stop,tof.cfg.f_delta,tof.result.in_cot,tof.result.distance,tof.result.successrate,tof.initiator.flags,tof.initiator.agc_idx,tof.initiator.cfo,tof.initiator.rssi,tof.initiator.temperature,tof.initiator.xtal_trim,tof.reflector.flags,tof.reflector.agc_idx,tof.reflector.cfo,tof.reflector.rssi,tof.reflector.temperature,tof.reflector.xtal_trim
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,0,True,True,0.444277,1626352336.454495,0.39762,0.012367,0.013511,1e-06,0.006123,0.014655,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.02,1.0,5.069863029479981,,0.9675535578696558,32768,16,-2864,-43,58,32768,16,2864,-43,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.7,100,0,16,0,-42,26,58,0,16,-288,-42,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,1,True,True,0.442647,1626352336.905661,0.410264,0.012498,0.00757,1e-06,0.005904,0.00641,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.04,1.0,5.088161655426026,,0.9670231188951594,32768,16,-912,-42,58,32768,16,668,-43,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.8,99,2,16,0,-42,27,58,2,16,-288,-42,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,2,True,True,0.441177,1626352337.347234,0.408608,0.012476,0.007764,1e-06,0.005852,0.006476,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.03,1.0,5.051564880371094,,0.9666486952096514,32768,16,-1156,-42,58,32768,16,-64,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.8,100,0,16,0,-42,27,58,0,16,-2240,-42,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,3,True,True,0.440774,1626352337.788625,0.408954,0.012128,0.007677,1e-06,0.005666,0.006348,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.05,1.0,5.0790125808715825,,0.9658199939080201,32768,16,-2620,-42,58,32768,16,2132,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,6.0,88,2,16,0,-41,27,58,6,16,-288,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,4,True,True,0.447038,1626352338.231592,0.402874,0.013937,0.010365,1e-06,0.008812,0.011049,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.06,1.0,5.088161655426026,,0.9684765558932251,32768,16,-2132,-42,58,32768,16,1156,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.6,100,0,16,0,-42,27,58,0,16,1664,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,5,True,True,0.484261,1626352338.712664,0.408589,0.028839,0.018118,1e-06,0.013527,0.015187,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.04,1.0,5.069863029479981,,0.9669171624703202,32768,16,-912,-42,58,32768,16,180,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,6.1,100,0,16,0,-42,27,58,0,16,-2240,-41,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,6,True,True,0.435817,1626352339.157959,0.403737,0.012445,0.007541,1e-06,0.005692,0.006401,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.03,1.0,5.0607139549255375,,0.9670566859544291,32768,16,-2620,-43,58,32768,16,3596,-42,52,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,6.4,99,2,16,0,-42,27,58,2,16,-2240,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,7,True,True,0.428523,1626352339.587099,0.396644,0.012321,0.007502,1e-06,0.005709,0.006346,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.04,1.0,5.0790125808715825,,0.9678310790405521,32768,16,64,-42,58,32768,16,424,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,6.3,96,2,16,0,-42,27,58,2,16,-2240,-41,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,8,True,True,0.4406,1626352340.027328,0.407733,0.01257,0.007505,1e-06,0.00583,0.006961,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.02,1.0,5.0607139549255375,,0.9676123078298728,32768,16,-3596,-43,58,32768,16,3596,-42,52,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.4,100,0,16,0,-41,26,58,0,16,-2240,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,9,True,True,0.482663,1626352340.511217,0.442746,0.018719,0.008762,1e-06,0.006031,0.006404,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.06,1.0,5.079012104034424,,0.9671913422139967,32768,16,-668,-43,58,32768,16,668,-43,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.1,100,0,16,0,-41,27,58,0,16,-288,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,10,True,True,0.437549,1626352340.948242,0.404026,0.012778,0.007562,1e-06,0.005851,0.007331,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.06,1.0,5.0790125808715825,,0.9642698161341479,32768,16,308,-41,58,32768,16,1644,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.7,100,0,16,0,-42,26,58,0,16,-288,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,11,True,True,0.437026,1626352341.387151,0.404748,0.012699,0.007535,1e-06,0.005718,0.006325,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.02,1.0,5.079012104034424,,0.9690987410290546,32768,16,-668,-42,58,32768,16,180,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,6.5,100,0,16,0,-42,27,58,0,16,-2240,-41,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,12,True,True,0.436341,1626352341.823976,0.404313,0.012453,0.007543,1e-06,0.005723,0.006308,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.02,1.0,5.0607139549255375,,0.9676171003233003,32768,16,-2620,-42,58,32768,16,3352,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.9,99,2,16,0,-42,27,58,2,16,1664,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,13,True,True,0.433988,1626352342.258632,0.40169,0.012704,0.007551,1e-06,0.00568,0.006362,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.03,1.0,5.0607139549255375,,0.9671066940847975,32768,16,-424,-41,58,32768,16,-308,-42,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.8,100,0,16,0,-41,26,58,0,16,-288,-41,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,14,True,True,0.417499,1626352342.676533,0.385407,0.012289,0.007622,1e-06,0.005738,0.006442,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.06,1.0,5.097310729980469,,0.9705879628575769,32768,16,308,-43,58,32768,16,424,-43,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,5.7,100,0,16,0,-42,27,58,0,16,-2240,-41,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,15,True,True,0.434715,1626352343.111769,0.402728,0.012384,0.007518,1e-06,0.00573,0.006354,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.09,1.0,5.124756999969483,,0.9681856715194778,32768,16,-1888,-44,58,32768,16,1400,-44,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,6.4,100,0,16,0,-43,27,58,0,16,1664,-42,25,49
