InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-2,-6,0,0,16,1.0,-44,1,-6,0,0,16,-2.0,-44,2.5,,,,,,0.0,0.99
0,1,0,-5,0,0,16,1.0,-44,-2,-2,0,0,17,-2.0,-44,2.67,,,,,,0.03,0.96
0,2,-1,-5,0,0,16,1.0,-43,0,-5,0,0,16,-2.0,-44,2.56,,,,,,0.09,0.98
0,3,-2,-6,0,0,16,1.0,-44,1,-6,0,0,16,-1.0,-44,2.65,,,,,,0.19,0.98
0,4,-1,-7,0,0,16,1.0,-43,-1,-5,0,0,16,-2.0,-44,2.47,,,,,,0.25,0.99
0,5,0,-5,0,0,16,1.0,-44,-1,-7,0,0,16,-2.0,-44,2.55,,,,,,0.31,0.97
0,6,0,-6,0,0,16,1.0,-44,-1,-5,0,0,16,-2.0,-44,2.51,,,,,,0.38,0.99
0,7,-1,-8,0,0,16,1.0,-43,-1,-5,0,0,16,-2.0,-44,2.54,,,,,,0.47,0.99
0,8,0,-6,0,0,16,1.0,-44,0,-4,0,0,17,-2.0,-44,2.54,,,,,,0.56,0.99
0,9,0,-7,0,0,16,1.0,-44,-1,-5,0,0,16,-2.0,-44,2.57,,,,,,0.66,0.99
0,10,-1,-6,0,0,17,1.0,-46,-1,-8,0,0,16,-2.0,-44,2.62,,,,,,0.75,0.99
0,11,-1,-5,0,0,16,1.0,-44,0,-5,0,0,16,-1.0,-44,2.58,,,,,,0.84,0.98
0,12,-1,-7,0,0,16,1.0,-43,-1,-5,0,0,16,-2.0,-44,2.57,,,,,,0.91,0.98
0,13,0,-5,0,0,17,1.0,-47,-1,-7,0,0,16,-2.0,-44,2.61,,,,,,0.97,0.98
0,14,0,-6,0,0,16,1.0,-44,-1,-6,0,0,16,-2.0,-44,2.62,,,,,,1.03,0.98
0,15,-1,-7,0,0,16,1.0,-43,-1,-5,0,0,16,-2.0,-44,2.6,,,,,,1.12,0.99
