InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,1,-13,0,0,26,2.0,-81,-2,-13,0,0,26,-2.0,-81,11.92,,,,,,0.0,0.21
0,1,0,-11,0,0,26,1.0,-78,-1,-10,0,0,26,-2.0,-78,6.0,,,,,,0.03,0.34
0,2,-1,-6,0,0,24,1.0,-67,-1,-6,0,0,24,-2.0,-67,2.96,,,,,,0.16,0.3
0,3,-22,-8,0,0,26,1.0,-78,21,-4,0,0,25,-2.0,-69,2.83,,,,,,0.25,0.25
0,4,0,-11,0,0,26,1.0,-78,-1,-9,0,0,26,-1.0,-78,0.55,,,,,,0.34,0.19
0,5,-1,-12,0,0,26,0.0,-78,-1,-13,0,0,26,-1.0,-78,6.64,,,,,,0.41,0.46
0,6,-1,-9,0,0,26,1.0,-77,0,-11,0,0,26,-2.0,-78,5.16,,,,,,0.47,0.41
0,7,-1,-11,0,0,26,1.0,-79,0,-12,0,0,26,-2.0,-79,1.87,,,,,,0.53,0.19
0,8,0,-16,0,0,26,1.0,-83,-1,-15,0,0,26,-2.0,-82,12.66,,,,,,0.59,0.13
0,9,-22,-7,0,0,26,1.0,-75,20,-3,0,0,25,-2.0,-70,0.88,,,,,,0.69,0.16
0,10,-1,-9,0,0,26,1.0,-78,0,-11,0,0,26,-2.0,-78,6.06,,,,,,0.78,0.42
0,11,-21,-13,0,0,26,1.0,-81,20,-4,0,0,25,-1.0,-70,1.76,,,,,,0.88,0.2
0,12,-2,-10,0,0,26,1.0,-78,0,-10,0,0,26,-2.0,-79,5.52,,,,,,0.94,0.57
0,13,-2,-8,0,0,26,1.0,-77,1,-8,0,0,24,-2.0,-65,3.67,,,,,,1.0,0.35
0,14,0,-4,0,0,25,1.0,-68,-1,-8,0,0,26,-1.0,-76,5.04,,,,,,1.06,0.45
0,15,0,-5,0,0,24,1.0,-66,-1,-5,0,0,24,-2.0,-67,6.07,,,,,,1.12,0.91
