meta.version,meta.error_msg,meta.initiator.sw_version,meta.initiator.unique_id,meta.initiator.zdc_mciq,meta.initiator.zdc_tof,meta.initiator.platform,meta.initiator.board_nr,meta.reflector.sw_version,meta.reflector.unique_id,meta.reflector.zdc_mciq,meta.reflector.zdc_tof,meta.reflector.platform,meta.reflector.board_nr,meta.testcase.f_offset,meta.testcase.meas_nr,meta.has_mciq,meta.has_tof,meta.profiling.t_total,meta.profiling.t_reference,meta.profiling.t_measurement,meta.profiling.t_parse,meta.profiling.t_pre_process,meta.profiling.t_calc_tof,meta.profiling.t_calc_mciq,meta.profiling.t_post_process,mciq.cfg.n_pairs,mciq.cfg.n_tones,mciq.cfg.t_intra,mciq.cfg.t_inter,mciq.cfg.t_intra_antenna,mciq.cfg.f_start,mciq.cfg.f_stop,mciq.cfg.f_delta,mciq.result.CDE_distance,mciq.result.CDE_dqi,mciq.result.distance,mciq.result.aoa,mciq.result.likeliness,mciq.initiator.flags,mciq.initiator.agc_idx,mciq.initiator.cfo,mciq.initiator.rssi,mciq.initiator.xtal_trim,mciq.reflector.flags,mciq.reflector.agc_idx,mciq.reflector.cfo,mciq.reflector.rssi,mciq.reflector.xtal_trim,tof.cfg.n_tones,tof.cfg.n_pairs,tof.cfg.radius_cot,tof.cfg.f_start,tof.cfg.f_stop,tof.cfg.f_delta,tof.result.in_cot,tof.result.distance,tof.result.successrate,tof.initiator.flags,tof.initiator.agc_idx,tof.initiator.cfo,tof.initiator.rssi,tof.initiator.temperature,tof.initiator.xtal_trim,tof.reflector.flags,tof.reflector.agc_idx,tof.reflector.cfo,tof.reflector.rssi,tof.reflector.temperature,tof.reflector.xtal_trim
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,0,True,True,0.449258,1626351995.84937,0.400142,0.012488,0.017492,1e-06,0.006363,0.012772,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.7,1.0,3.3407141647338867,,0.48413565286554067,32768,19,-2132,-52,58,32768,19,3108,-53,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,16.2,95,2,21,0,-58,27,58,6,21,-2240,-58,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,1,True,True,0.429349,1626351996.285379,0.397118,0.012385,0.007524,1e-06,0.005971,0.00635,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.65,1.0,3.3681606731414795,,0.446784014926071,32768,19,-1888,-52,58,32768,19,2620,-53,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,15.1,95,2,21,0,-56,27,58,2,21,-2240,-57,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,2,True,True,0.437966,1626351996.723422,0.404948,0.012356,0.007455,1e-06,0.006058,0.007148,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.61,1.0,3.29496879196167,,0.5174833959563947,32768,19,-1888,-52,58,32768,19,2620,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,15.3,95,2,21,0,-56,27,58,2,21,-288,-56,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,3,True,True,0.439774,1626351997.164481,0.407584,0.012486,0.007475,1e-06,0.005892,0.006336,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.54,1.0,3.258373447418213,,0.5371337487481036,32768,19,-1156,-52,58,32768,18,1156,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,16.2,93,2,20,0,-56,27,58,6,20,-288,-56,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,4,True,True,0.440318,1626351997.605464,0.40744,0.012899,0.007585,1e-06,0.005936,0.006457,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.65,0.861,3.166884132385254,,0.5270174553711747,32768,19,-180,-52,58,32768,19,424,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,15.7,96,2,20,0,-55,26,58,2,20,-2240,-56,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,5,True,True,0.434353,1626351998.040169,0.402301,0.0123,0.007454,1e-06,0.00597,0.006327,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.7,0.909,3.166884132385254,,0.5358179753250557,32768,19,-1400,-52,58,32768,19,1644,-52,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,14.2,97,2,20,0,-55,27,58,2,20,-288,-55,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,6,True,True,0.436875,1626351998.477468,0.404613,0.012595,0.007465,1e-06,0.005903,0.006298,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.69,0.816,3.075394817352295,,0.5299688103520719,32768,19,-2376,-52,58,32768,19,1888,-53,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,14.4,95,2,20,0,-55,27,58,2,20,-288,-55,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,7,True,True,0.453863,1626351998.931556,0.421847,0.012228,0.007558,1e-06,0.005986,0.006243,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.6,0.825,3.047948308944702,,0.5377303057347869,32768,19,64,-52,58,32768,19,668,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,14.6,98,6,20,0,-55,27,58,2,20,-288,-55,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,8,True,True,0.433008,1626351999.365324,0.400418,0.01289,0.007461,0.0,0.005968,0.006271,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.65,0.838,3.075394817352295,,0.5143025601148727,32768,19,-180,-52,58,32768,19,424,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,15.8,98,2,20,0,-55,27,58,2,20,-4192,-55,25,50
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,9,True,True,0.430535,1626351999.796569,0.398505,0.012358,0.007414,1e-06,0.005955,0.006302,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,3.6,0.921,3.102841802597046,,0.5314828897678611,32768,19,-3352,-52,58,32768,19,3596,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,16.4,97,2,20,0,-55,26,58,6,20,-288,-55,25,48
