InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,0,-4,0,0,13,-5.0,-33,-1,-4,0,0,13,4.0,-33,1.39,,,,,,0.0,0.81
0,1,-1,-6,0,0,13,-5.0,-33,-1,-4,0,0,13,4.0,-33,1.42,,,,,,-0.12,0.81
0,2,-1,-3,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,1.4,,,,,,-0.41,0.81
0,3,0,-4,0,0,13,-5.0,-33,-1,-5,0,0,13,5.0,-33,1.4,,,,,,-0.69,0.81
0,4,0,-5,0,0,13,-5.0,-33,-1,-4,0,0,13,5.0,-33,1.39,,,,,,-1.0,0.81
0,5,-1,-7,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,1.39,,,,,,-1.31,0.81
0,6,-1,-3,0,0,13,-5.0,-33,0,-3,0,0,13,4.0,-33,1.41,,,,,,-1.62,0.81
0,7,1,-3,0,0,13,-5.0,-33,-2,-4,0,0,13,4.0,-33,1.42,,,,,,-1.94,0.82
0,8,-1,-6,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,1.4,,,,,,-2.22,0.81
0,9,-1,-3,0,0,13,-5.0,-33,0,-7,0,0,13,5.0,-33,1.38,,,,,,-2.5,0.81
0,10,-1,-3,0,0,13,-5.0,-33,0,-3,0,0,13,4.0,-33,1.4,,,,,,-2.81,0.81
0,11,1,-3,0,0,13,-4.0,-33,-2,-4,0,0,13,4.0,-33,1.41,,,,,,-3.12,0.81
0,12,-1,-7,0,0,13,-5.0,-33,0,-7,0,0,13,4.0,-33,1.41,,,,,,-3.38,0.81
0,13,-1,-3,0,0,13,-5.0,-33,0,-3,0,0,13,4.0,-33,1.39,,,,,,-3.62,0.82
0,14,-1,-3,0,0,13,-5.0,-33,0,-3,0,0,13,4.0,-33,1.38,,,,,,-3.91,0.81
0,15,-1,-7,0,0,13,-5.0,-33,-1,-3,0,0,13,5.0,-33,1.39,,,,,,-4.19,0.81
