InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-3,0,0,19,-5.0,-51,-1,-7,0,0,18,4.0,-50,1.46,,,,,,0.0,0.25
0,1,-1,-7,0,0,18,-5.0,-51,0,-7,0,0,18,4.0,-50,1.45,,,,,,-0.12,0.24
0,2,0,-7,0,0,18,-4.0,-51,-1,-5,0,0,19,4.0,-51,1.44,,,,,,-0.38,0.24
0,3,0,-8,0,0,18,-4.0,-51,-1,-5,0,0,19,4.0,-51,1.4,,,,,,-0.62,0.24
0,4,-1,-7,0,0,19,-5.0,-51,-1,-6,0,0,18,4.0,-50,1.42,,,,,,-0.88,0.25
0,5,0,-6,0,0,18,-5.0,-50,-1,-7,0,0,18,4.0,-50,1.43,,,,,,-1.12,0.25
0,6,-1,-6,0,0,18,-5.0,-51,0,-4,0,0,19,4.0,-50,1.45,,,,,,-1.41,0.25
0,7,0,-4,0,0,19,-5.0,-51,-1,-8,0,0,18,4.0,-52,1.43,,,,,,-1.69,0.25
0,8,-28,-3,0,0,19,-5.0,-51,27,-7,0,0,18,4.0,-50,1.41,,,,,,-1.97,0.24
0,9,-1,-6,0,0,19,-5.0,-51,-1,-6,0,0,18,4.0,-50,1.4,,,,,,-2.25,0.24
0,10,-1,-6,0,0,18,-5.0,-51,0,-4,0,0,19,4.0,-50,1.4,,,,,,-2.53,0.24
0,11,-1,-4,0,0,19,-5.0,-51,0,-7,0,0,18,4.0,-50,1.4,,,,,,-2.81,0.24
0,12,1,-3,0,0,19,-5.0,-51,-2,-6,0,0,18,4.0,-50,1.42,,,,,,-3.09,0.25
0,13,0,-7,0,0,18,-5.0,-51,-1,-8,0,0,18,4.0,-51,1.43,,,,,,-3.38,0.24
0,14,0,-8,0,0,18,-5.0,-51,-1,-7,0,0,18,4.0,-51,1.39,,,,,,-3.66,0.26
0,15,-1,-3,0,0,19,-4.0,-51,-1,-9,0,0,18,4.0,-49,1.41,,,,,,-3.91,0.24
