InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-4,0,0,20,2.0,-55,0,-5,0,0,20,-2.0,-55,3.82,,,,,,0.0,0.99
0,1,-1,-6,0,0,21,2.0,-56,-1,-3,0,0,21,-2.0,-56,3.85,,,,,,0.06,0.98
0,2,-1,-5,0,0,20,1.0,-55,0,-5,0,0,20,-2.0,-55,3.79,,,,,,0.19,0.98
0,3,0,-3,0,0,20,2.0,-55,-2,-5,0,0,20,-2.0,-53,3.83,,,,,,0.31,0.97
0,4,-1,-4,0,0,20,2.0,-54,-1,-5,0,0,20,-2.0,-54,3.84,,,,,,0.44,0.97
0,5,-2,-4,0,0,20,1.0,-55,1,-6,0,0,20,-2.0,-53,3.83,,,,,,0.56,0.98
0,6,-1,-5,0,0,20,1.0,-53,-1,-5,0,0,20,-2.0,-55,3.82,,,,,,0.69,0.98
0,7,0,-5,0,0,20,1.0,-54,-1,-5,0,0,20,-2.0,-55,3.82,,,,,,0.78,0.98
0,8,0,-6,0,0,20,1.0,-55,-1,-6,0,0,20,-2.0,-54,3.83,,,,,,0.88,0.98
0,9,-1,-4,0,0,20,1.0,-54,-1,-5,0,0,20,-2.0,-54,3.82,,,,,,0.97,0.98
0,10,-1,-4,0,0,20,1.0,-55,0,-4,0,0,20,-2.0,-54,3.82,,,,,,1.06,0.98
0,11,-1,-5,0,0,20,2.0,-53,0,-3,0,0,20,-3.0,-55,3.82,,,,,,1.19,0.97
0,12,-1,-4,0,0,20,2.0,-54,0,-5,0,0,20,-2.0,-54,3.8,,,,,,1.31,0.97
0,13,0,-4,0,0,20,1.0,-54,-1,-5,0,0,20,-2.0,-53,3.82,,,,,,1.44,0.97
0,14,-1,-4,0,0,20,1.0,-54,-1,-5,0,0,20,-3.0,-55,3.81,,,,,,1.56,0.98
0,15,-3,-3,0,0,20,1.0,-54,2,-4,0,0,20,-2.0,-54,3.81,,,,,,1.66,0.97
