InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-6,0,0,20,-5.0,-55,0,-6,0,0,20,4.0,-56,6.9,,,,,,0.0,0.41
0,1,1,-5,0,0,20,-5.0,-55,-2,-7,0,0,20,4.0,-55,7.1,,,,,,-0.12,0.45
0,2,1,-5,0,0,20,-5.0,-54,-1,-5,0,0,20,4.0,-54,1.6,,,,,,-0.41,0.12
0,3,0,-6,0,0,20,-5.0,-55,-1,-7,0,0,20,4.0,-55,1.53,,,,,,-0.69,0.11
0,4,0,-6,0,0,20,-4.0,-55,0,-4,0,0,20,4.0,-55,2.33,,,,,,-0.94,0.2
0,5,0,-6,0,0,20,-5.0,-55,-1,-4,0,0,20,4.0,-55,5.18,,,,,,-1.19,0.32
0,6,0,-6,0,0,20,-5.0,-54,-1,-4,0,0,20,4.0,-54,5.43,,,,,,-1.44,0.35
0,7,-2,-5,0,0,20,-5.0,-55,1,-4,0,0,20,4.0,-54,1.79,,,,,,-1.72,0.2
0,8,0,-5,0,0,20,-5.0,-55,-1,-5,0,0,20,4.0,-53,1.85,,,,,,-2.0,0.21
0,9,0,-6,0,0,20,-5.0,-55,-1,-4,0,0,20,4.0,-55,5.9,,,,,,-2.28,0.37
0,10,0,-4,0,0,20,-5.0,-54,-1,-5,0,0,20,4.0,-54,1.9,,,,,,-2.56,0.26
0,11,-1,-5,0,0,20,-5.0,-54,0,-6,0,0,20,4.0,-55,6.09,,,,,,-2.84,0.38
0,12,-1,-6,0,0,20,-5.0,-55,0,-6,0,0,20,4.0,-54,6.1,,,,,,-3.12,0.34
0,13,0,-7,0,0,20,-5.0,-56,-1,-9,0,0,20,4.0,-57,6.01,,,,,,-3.41,0.32
0,14,0,-6,0,0,20,-5.0,-56,-1,-8,0,0,20,4.0,-56,6.06,,,,,,-3.69,0.32
0,15,-1,-7,0,0,20,-5.0,-56,0,-7,0,0,20,4.0,-56,6.1,,,,,,-3.97,0.3
