InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-5,0,0,13,-5.0,-35,1,-5,0,0,13,4.0,-35,0.76,,,,,,0.0,0.56
0,1,0,-4,0,0,14,-5.0,-35,-1,-5,0,0,13,4.0,-35,0.82,,,,,,-0.12,0.57
0,2,0,-7,0,0,13,-5.0,-35,-1,-5,0,0,13,4.0,-35,0.81,,,,,,-0.41,0.57
0,3,-1,-5,0,0,13,-5.0,-35,-1,-8,0,0,13,4.0,-35,0.82,,,,,,-0.69,0.57
0,4,0,-6,0,0,13,-5.0,-35,0,-2,0,0,14,4.0,-35,0.81,,,,,,-0.97,0.57
0,5,0,-7,0,0,13,-5.0,-35,-1,-2,0,0,14,4.0,-35,0.83,,,,,,-1.25,0.57
0,6,0,-5,0,0,13,-5.0,-35,-1,-6,0,0,13,5.0,-35,0.89,,,,,,-1.53,0.58
0,7,-1,-5,0,0,13,-5.0,-35,-1,-8,0,0,13,4.0,-35,0.81,,,,,,-1.84,0.57
0,8,0,-3,0,0,14,-5.0,-35,-1,-5,0,0,13,4.0,-35,0.81,,,,,,-2.16,0.57
0,9,0,-7,0,0,13,-5.0,-35,-1,-5,0,0,13,4.0,-35,0.76,,,,,,-2.47,0.56
0,10,-1,-5,0,0,14,-5.0,-36,-1,-5,0,0,13,4.0,-35,0.77,,,,,,-2.75,0.56
0,11,-2,-6,0,0,13,-5.0,-35,1,-5,0,0,13,5.0,-35,0.76,,,,,,-3.03,0.56
0,12,0,-7,0,0,13,-5.0,-35,-1,-2,0,0,14,4.0,-35,0.77,,,,,,-3.34,0.56
0,13,0,-5,0,0,13,-4.0,-35,-2,-5,0,0,13,5.0,-35,0.82,,,,,,-3.66,0.57
0,14,-1,-5,0,0,13,-5.0,-35,-1,-8,0,0,13,4.0,-35,0.79,,,,,,-3.97,0.56
0,15,-2,-3,0,0,14,-5.0,-35,1,-5,0,0,13,5.0,-35,0.82,,,,,,-4.25,0.57
