InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-6,0,0,19,-5.0,-52,-1,-8,0,0,19,4.0,-52,3.04,,,,,,0.0,0.39
0,1,0,-4,0,0,19,-5.0,-52,-2,-7,0,0,18,4.0,-50,3.11,,,,,,-0.12,0.37
0,2,-1,-8,0,0,18,-5.0,-52,-1,-7,0,0,18,4.0,-50,3.21,,,,,,-0.41,0.36
0,3,-1,-7,0,0,19,-5.0,-53,-1,-7,0,0,18,4.0,-51,2.99,,,,,,-0.69,0.39
0,4,0,-7,0,0,18,-4.0,-51,0,-5,0,0,18,4.0,-50,3.14,,,,,,-0.94,0.37
0,5,-1,-9,0,0,18,-5.0,-51,-1,-6,0,0,18,4.0,-50,3.13,,,,,,-1.19,0.38
0,6,-1,-8,0,0,18,-4.0,-51,-1,-6,0,0,18,4.0,-49,3.14,,,,,,-1.44,0.39
0,7,-1,-6,0,0,18,-4.0,-50,0,-5,0,0,18,4.0,-49,2.86,,,,,,-1.69,0.39
0,8,-1,-9,0,0,18,-5.0,-51,-1,-6,0,0,18,4.0,-49,3.38,,,,,,-1.94,0.36
0,9,-1,-8,0,0,18,-5.0,-51,-1,-6,0,0,18,4.0,-50,3.28,,,,,,-2.19,0.36
0,10,0,-6,0,0,18,-5.0,-50,-2,-7,0,0,18,4.0,-52,3.13,,,,,,-2.47,0.39
0,11,-1,-9,0,0,18,-5.0,-51,-1,-6,0,0,18,4.0,-50,3.11,,,,,,-2.75,0.39
0,12,-23,-5,0,0,18,-5.0,-50,21,-4,0,0,19,4.0,-52,3.08,,,,,,-3.03,0.38
0,13,-22,-5,0,0,18,-5.0,-50,20,-4,0,0,19,4.0,-52,2.89,,,,,,-3.31,0.4
0,14,-1,-7,0,0,18,-5.0,-50,-1,-4,0,0,19,4.0,-51,3.36,,,,,,-3.59,0.36
0,15,-1,-6,0,0,18,-4.0,-50,0,-5,0,0,18,4.0,-49,3.44,,,,,,-3.84,0.37
