InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,0,-3,0,0,26,1.0,-71,-1,-2,0,0,26,-2.0,-71,6.85,,,,,,0.0,0.51
0,1,0,-3,0,0,26,1.0,-71,-1,-3,0,0,26,-2.0,-72,1.38,,,,,,0.03,0.27
0,2,-1,-4,0,0,26,1.0,-73,0,-13,0,0,25,-1.0,-76,8.02,,,,,,0.09,0.18
0,3,-21,-5,0,0,26,1.0,-74,20,-3,0,0,26,-2.0,-74,23.62,,,,,,0.16,0.13
0,4,0,-2,0,0,26,1.0,-70,-1,-1,0,0,26,-2.0,-70,2.07,,,,,,0.22,0.31
0,5,0,-4,0,0,26,1.0,-71,-1,-5,0,0,26,-2.0,-71,2.31,,,,,,0.28,0.35
0,6,0,-2,0,0,26,1.0,-71,0,-2,0,0,26,-2.0,-71,4.13,,,,,,0.38,0.31
0,7,1,-1,0,0,26,1.0,-70,-2,-2,0,0,26,-2.0,-70,2.16,,,,,,0.47,0.31
0,8,0,-3,0,0,26,1.0,-71,-1,-2,0,0,26,-2.0,-71,2.32,,,,,,0.56,0.3
0,9,0,-3,0,0,26,1.0,-72,-1,-3,0,0,26,-2.0,-72,2.06,,,,,,0.66,0.3
0,10,0,-3,0,0,26,1.0,-71,-1,-2,0,0,26,-2.0,-71,6.81,,,,,,0.75,0.87
0,11,0,-5,0,0,26,1.0,-73,-1,-9,0,0,26,-1.0,-74,6.83,,,,,,0.84,0.43
0,12,-1,-8,0,0,26,1.0,-73,0,-7,0,0,26,-2.0,-73,6.99,,,,,,0.91,0.41
0,13,-1,-5,0,0,26,1.0,-73,0,-6,0,0,26,-2.0,-73,2.3,,,,,,0.97,0.29
0,14,0,-7,0,0,26,1.0,-73,-1,-7,0,0,26,-2.0,-73,2.71,,,,,,1.03,0.31
0,15,0,-5,0,0,26,1.0,-73,-1,-5,0,0,26,-2.0,-74,7.1,,,,,,1.12,0.67
