InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-3,0,0,18,2.0,-47,0,-7,0,0,18,-3.0,-51,2.92,,,,,,0.0,0.98
0,1,0,-6,0,0,18,2.0,-51,-2,-4,0,0,18,-2.0,-48,2.96,,,,,,0.06,0.98
0,2,-1,-7,0,0,18,2.0,-50,0,-6,0,0,18,-2.0,-51,2.98,,,,,,0.19,0.98
0,3,-1,-8,0,0,18,2.0,-50,-1,-4,0,0,18,-3.0,-48,2.97,,,,,,0.31,0.98
0,4,0,-4,0,0,18,2.0,-49,-1,-7,0,0,18,-3.0,-51,2.92,,,,,,0.44,0.98
0,5,-1,-7,0,0,18,2.0,-50,0,-3,0,0,18,-3.0,-48,2.97,,,,,,0.56,0.98
0,6,1,-4,0,0,18,2.0,-48,-1,-3,0,0,18,-3.0,-48,2.97,,,,,,0.72,0.98
0,7,0,-6,0,0,18,2.0,-52,-1,-4,0,0,18,-2.0,-48,2.99,,,,,,0.88,0.98
0,8,0,-6,0,0,18,2.0,-50,-1,-5,0,0,18,-3.0,-47,3.01,,,,,,1.0,0.98
0,9,0,-4,0,0,18,2.0,-48,-1,-7,0,0,18,-2.0,-50,2.99,,,,,,1.12,0.98
0,10,0,-5,0,0,18,2.0,-51,-2,-5,0,0,18,-3.0,-50,3.06,,,,,,1.25,0.98
0,11,-1,-6,0,0,18,2.0,-50,0,-3,0,0,18,-2.0,-48,3.07,,,,,,1.38,0.98
0,12,0,-5,0,0,18,2.0,-50,-2,-7,0,0,18,-2.0,-49,3.04,,,,,,1.5,0.98
0,13,-1,-3,0,0,18,2.0,-47,0,-5,0,0,18,-3.0,-51,3.04,,,,,,1.62,0.98
0,14,-1,-5,0,0,18,2.0,-47,-1,-6,0,0,18,-2.0,-50,3.04,,,,,,1.75,0.98
0,15,-1,-6,0,0,18,2.0,-50,0,-3,0,0,18,-3.0,-48,3.03,,,,,,1.88,0.98
