InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-2,-3,0,0,18,-5.0,-47,1,-5,0,0,18,4.0,-48,2.31,,,,,,0.0,0.55
0,1,-1,-3,0,0,18,-5.0,-48,0,-5,0,0,18,4.0,-48,2.36,,,,,,-0.12,0.54
0,2,0,-3,0,0,18,-5.0,-47,-1,-5,0,0,17,4.0,-47,2.32,,,,,,-0.41,0.54
0,3,-1,-2,0,0,18,-5.0,-47,0,-5,0,0,17,4.0,-47,2.27,,,,,,-0.69,0.53
0,4,-1,-3,0,0,18,-5.0,-47,0,-3,0,0,18,4.0,-46,2.32,,,,,,-0.97,0.53
0,5,0,-3,0,0,18,-5.0,-47,-1,-6,0,0,17,4.0,-47,2.31,,,,,,-1.25,0.54
0,6,0,-3,0,0,18,-4.0,-47,-1,-6,0,0,17,4.0,-47,3.09,,,,,,-1.5,0.5
0,7,-2,-7,0,0,17,-5.0,-47,1,-7,0,0,17,4.0,-47,3.07,,,,,,-1.75,0.5
0,8,-1,-7,0,0,18,-5.0,-52,0,-5,0,0,17,4.0,-46,2.33,,,,,,-2.0,0.54
0,9,0,-7,0,0,18,-5.0,-51,-1,-7,0,0,17,4.0,-47,3.04,,,,,,-2.28,0.5
0,10,0,-7,0,0,18,-5.0,-51,-1,-6,0,0,17,4.0,-47,3.09,,,,,,-2.56,0.5
0,11,1,-6,0,0,17,-5.0,-47,-2,-5,0,0,17,4.0,-47,2.32,,,,,,-2.84,0.54
0,12,0,-3,0,0,18,-5.0,-47,-1,-7,0,0,17,4.0,-47,2.31,,,,,,-3.12,0.53
0,13,0,-3,0,0,18,-5.0,-47,-1,-6,0,0,18,4.0,-50,3.11,,,,,,-3.41,0.5
0,14,0,-4,0,0,18,-5.0,-47,-1,-6,0,0,18,4.0,-51,3.11,,,,,,-3.69,0.5
0,15,0,-6,0,0,17,-5.0,-47,-2,-9,0,0,17,4.0,-47,8.3,,,,,,-3.97,0.37
