InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-4,0,0,15,-5.0,-40,-1,-4,0,0,15,4.0,-39,2.56,,,,,,0.0,0.91
0,1,-1,-8,0,0,15,-4.0,-40,-1,-4,0,0,15,5.0,-39,2.56,,,,,,-0.12,0.9
0,2,-1,-8,0,0,15,-4.0,-40,-1,-7,0,0,15,4.0,-40,2.56,,,,,,-0.38,0.9
0,3,-1,-4,0,0,15,-4.0,-40,-1,-4,0,0,15,4.0,-39,2.56,,,,,,-0.62,0.91
0,4,-1,-4,0,0,15,-4.0,-40,0,-4,0,0,15,4.0,-40,2.57,,,,,,-0.88,0.9
0,5,1,-4,0,0,15,-5.0,-40,-1,-5,0,0,15,4.0,-40,2.55,,,,,,-1.12,0.91
0,6,0,-6,0,0,15,-5.0,-40,-1,-4,0,0,15,4.0,-40,2.54,,,,,,-1.38,0.91
0,7,-1,-8,0,0,15,-5.0,-40,-1,-4,0,0,15,4.0,-40,2.55,,,,,,-1.66,0.91
0,8,-1,-4,0,0,15,-5.0,-40,0,-4,0,0,15,4.0,-40,2.55,,,,,,-1.94,0.9
0,9,0,-6,0,0,15,-5.0,-40,-1,-5,0,0,15,4.0,-40,2.57,,,,,,-2.22,0.9
0,10,-1,-7,0,0,15,-5.0,-40,0,-8,0,0,15,4.0,-39,2.55,,,,,,-2.5,0.9
0,11,-1,-5,0,0,15,-5.0,-40,0,-4,0,0,15,4.0,-40,2.54,,,,,,-2.78,0.9
0,12,0,-6,0,0,15,-5.0,-40,-1,-5,0,0,15,4.0,-40,2.55,,,,,,-3.06,0.9
0,13,0,-5,0,0,15,-5.0,-40,-1,-4,0,0,15,4.0,-40,2.57,,,,,,-3.34,0.9
0,14,-1,-5,0,0,15,-4.0,-41,-1,-5,0,0,15,4.0,-40,2.51,,,,,,-3.59,0.9
0,15,-1,-5,0,0,15,-5.0,-40,0,-7,0,0,15,4.0,-40,2.55,,,,,,-3.84,0.9
