InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-5,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-32,3.64,,,,,,0.0,0.88
0,1,-1,-3,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,3.61,,,,,,-0.12,0.88
0,2,-1,-3,0,0,13,-5.0,-33,1,-4,0,0,13,4.0,-33,3.6,,,,,,-0.41,0.88
0,3,1,-3,0,0,13,-5.0,-33,-2,-3,0,0,13,4.0,-33,3.6,,,,,,-0.69,0.88
0,4,-1,-3,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,3.65,,,,,,-0.97,0.88
0,5,0,-4,0,0,13,-5.0,-33,-1,-4,0,0,13,4.0,-32,3.62,,,,,,-1.25,0.88
0,6,-1,-6,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,3.66,,,,,,-1.53,0.88
0,7,0,-3,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-32,3.63,,,,,,-1.81,0.88
0,8,0,-4,0,0,13,-4.0,-33,-1,-4,0,0,13,4.0,-32,3.6,,,,,,-2.06,0.88
0,9,-1,-5,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-32,3.64,,,,,,-2.31,0.88
0,10,-1,-3,0,0,13,-5.0,-33,0,-6,0,0,13,4.0,-32,3.61,,,,,,-2.56,0.89
0,11,0,-4,0,0,13,-4.0,-33,-1,-4,0,0,13,4.0,-32,3.61,,,,,,-2.81,0.88
0,12,-1,-5,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-32,3.6,,,,,,-3.06,0.88
0,13,-1,-3,0,0,13,-5.0,-33,-1,-5,0,0,13,4.0,-32,3.63,,,,,,-3.31,0.88
0,14,1,-3,0,0,13,-5.0,-33,-2,-4,0,0,13,4.0,-33,3.63,,,,,,-3.59,0.88
0,15,-1,-5,0,0,13,-5.0,-33,-1,-3,0,0,13,4.0,-33,3.58,,,,,,-3.88,0.88
