InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-3,0,0,18,-5.0,-48,-1,-7,0,0,18,4.0,-51,2.28,,,,,,0.0,0.53
0,1,-1,-4,0,0,18,-4.0,-48,0,-7,0,0,18,4.0,-50,2.28,,,,,,-0.12,0.53
0,2,-20,-2,0,0,18,-5.0,-47,19,-4,0,0,18,4.0,-46,5.71,,,,,,-0.38,0.63
0,3,-1,-7,0,0,18,-5.0,-51,0,-2,0,0,18,4.0,-46,5.74,,,,,,-0.62,0.63
0,4,-1,-5,0,0,18,-5.0,-48,-1,-4,0,0,18,4.0,-47,2.26,,,,,,-0.91,0.55
0,5,-1,-3,0,0,18,-4.0,-48,0,-7,0,0,18,4.0,-50,2.28,,,,,,-1.16,0.54
0,6,-2,-4,0,0,18,-5.0,-48,1,-5,0,0,18,4.0,-48,2.3,,,,,,-1.41,0.55
0,7,-1,-4,0,0,18,-4.0,-48,0,-6,0,0,18,4.0,-50,2.27,,,,,,-1.66,0.54
0,8,0,-4,0,0,18,-5.0,-48,-1,-8,0,0,18,4.0,-51,2.27,,,,,,-1.91,0.55
0,9,-1,-7,0,0,17,-5.0,-47,-1,-7,0,0,18,4.0,-51,2.28,,,,,,-2.16,0.55
0,10,0,-3,0,0,18,-5.0,-48,-2,-6,0,0,18,4.0,-47,2.26,,,,,,-2.44,0.55
0,11,-1,-3,0,0,18,-5.0,-48,0,-6,0,0,17,4.0,-47,2.29,,,,,,-2.72,0.56
0,12,-1,-3,0,0,18,-5.0,-48,0,-3,0,0,18,4.0,-46,5.91,,,,,,-3.0,0.65
0,13,2,-4,0,0,18,-5.0,-47,-3,-2,0,0,18,4.0,-46,2.29,,,,,,-3.28,0.54
0,14,-2,-3,0,0,18,-5.0,-47,1,-5,0,0,17,4.0,-47,2.26,,,,,,-3.56,0.54
0,15,1,-3,0,0,18,-5.0,-47,-2,-4,0,0,18,4.0,-47,5.46,,,,,,-3.84,0.2
