InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,1,-6,0,0,23,3.0,-63,-2,-8,0,0,23,-3.0,-65,2.53,,,,,,0.0,0.98
0,1,-1,-6,0,0,23,3.0,-64,1,-7,0,0,23,-3.0,-64,2.6,,,,,,0.09,0.99
0,2,-2,-5,0,0,23,2.0,-64,0,-5,0,0,23,-3.0,-64,2.58,,,,,,0.28,0.98
0,3,2,-7,0,0,23,2.0,-64,-2,-6,0,0,23,-3.0,-64,2.59,,,,,,0.47,0.99
0,4,-2,-5,0,0,23,2.0,-63,0,-5,0,0,23,-3.0,-64,2.59,,,,,,0.62,0.99
0,5,0,-7,0,0,23,2.0,-63,-1,-5,0,0,23,-3.0,-64,2.6,,,,,,0.78,0.99
0,6,-1,-6,0,0,23,2.0,-63,0,-7,0,0,23,-3.0,-64,2.61,,,,,,0.94,0.99
0,7,-1,-6,0,0,23,2.0,-62,-1,-5,0,0,23,-3.0,-64,2.59,,,,,,1.09,0.98
0,8,-1,-5,0,0,23,3.0,-63,0,-7,0,0,23,-3.0,-64,2.61,,,,,,1.28,0.98
0,9,-1,-5,0,0,23,2.0,-63,-1,-8,0,0,23,-3.0,-64,2.58,,,,,,1.47,0.98
0,10,-1,-8,0,0,23,2.0,-63,-1,-5,0,0,23,-3.0,-64,2.57,,,,,,1.66,0.99
0,11,1,-5,0,0,23,2.0,-64,-1,-7,0,0,23,-4.0,-64,2.63,,,,,,1.81,0.98
0,12,-7,-6,0,0,23,2.0,-64,6,-5,0,0,23,-3.0,-64,2.66,,,,,,1.97,0.98
0,13,-1,-8,0,0,23,2.0,-64,-1,-3,0,0,24,-3.0,-65,2.65,,,,,,2.12,0.98
0,14,-1,-6,0,0,23,2.0,-64,0,-7,0,0,23,-3.0,-63,2.71,,,,,,2.28,0.98
0,15,-1,-5,0,0,23,2.0,-64,0,-8,0,0,23,-3.0,-64,2.74,,,,,,2.44,0.99
