InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,1,0,-7,0,0,16,-4.0,-45,-1,-7,0,0,16,4.0,-45,3.05,,,,,,0.0,0.94
0,2,-1,-6,0,0,16,-5.0,-45,0,-3,0,0,17,4.0,-44,3.11,,,,,,-0.12,0.94
0,3,-1,-7,0,0,16,-5.0,-45,-1,-7,0,0,17,4.0,-44,3.06,,,,,,-0.38,0.94
0,4,0,-7,0,0,16,-5.0,-45,-1,-7,0,0,16,4.0,-45,3.06,,,,,,-0.66,0.94
0,5,-28,-3,0,0,17,-4.0,-45,27,-6,0,0,16,4.0,-44,3.12,,,,,,-0.91,0.94
0,6,-1,-7,0,0,16,-4.0,-45,-1,-6,0,0,16,4.0,-44,3.06,,,,,,-1.16,0.94
0,7,0,-7,0,0,16,-5.0,-45,0,-6,0,0,16,5.0,-45,3.04,,,,,,-1.41,0.94
0,8,1,-6,0,0,16,-5.0,-45,-2,-7,0,0,16,4.0,-44,3.1,,,,,,-1.69,0.95
0,9,-1,-9,0,0,16,-5.0,-45,-1,-7,0,0,16,4.0,-45,3.03,,,,,,-2.0,0.95
0,10,-1,-4,0,0,17,-5.0,-46,0,-4,0,0,17,4.0,-45,6.92,,,,,,-2.31,0.38
0,11,1,-4,0,0,17,-5.0,-46,-2,-5,0,0,17,4.0,-45,3.02,,,,,,-2.59,0.95
0,12,-2,-7,0,0,16,-5.0,-46,0,-9,0,0,16,4.0,-44,3.03,,,,,,-2.88,0.95
0,13,-1,-6,0,0,16,-5.0,-45,0,-5,0,0,16,4.0,-44,3.05,,,,,,-3.16,0.95
0,14,1,-6,0,0,16,-4.0,-45,-2,-7,0,0,16,5.0,-45,3.03,,,,,,-3.41,0.94
0,15,-1,-10,0,0,16,-5.0,-46,-1,-6,0,0,16,4.0,-44,3.01,,,,,,-3.69,0.95
