InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-11,0,0,26,1.0,-79,0,-13,0,0,26,-1.0,-80,42.77,,,,,,0.0,0.17
0,1,0,-13,0,0,26,0.0,-80,-1,-12,0,0,26,-1.0,-80,21.58,,,,,,0.0,0.18
0,2,-1,-9,0,0,26,0.0,-74,-1,-7,0,0,26,-1.0,-75,4.73,,,,,,0.06,0.89
0,3,-1,-9,0,0,26,0.0,-74,-1,-9,0,0,26,-1.0,-74,5.41,,,,,,0.09,0.22
0,4,-1,-8,0,0,26,0.0,-76,0,-10,0,0,26,-2.0,-77,4.96,,,,,,0.12,0.53
0,5,0,-9,0,0,26,0.0,-78,-1,-9,0,0,26,-1.0,-77,1.82,,,,,,0.16,0.22
0,6,0,-8,0,0,26,1.0,-75,-1,-7,0,0,26,-2.0,-75,5.05,,,,,,0.22,0.74
0,7,-1,-9,0,0,26,1.0,-73,-1,-9,0,0,26,-1.0,-74,9.64,,,,,,0.28,0.2
0,8,-1,-5,0,0,26,0.0,-73,1,-4,0,0,26,-2.0,-73,10.2,,,,,,0.34,0.31
0,9,-1,-5,0,0,26,0.0,-74,0,-7,0,0,26,-1.0,-74,10.26,,,,,,0.41,0.3
0,10,-1,-4,0,0,26,1.0,-72,0,-5,0,0,26,-1.0,-73,4.86,,,,,,0.47,0.07
0,11,0,-6,0,0,26,1.0,-73,-1,-5,0,0,26,-2.0,-73,4.93,,,,,,0.53,0.12
0,12,9,-5,0,0,26,0.0,-72,-11,-6,0,0,26,-1.0,-72,0.56,,,,,,0.59,0.14
0,13,-29,-5,0,0,26,0.0,-72,27,-5,0,0,26,-1.0,-72,18.94,,,,,,0.66,0.21
0,14,-1,-9,0,0,26,0.0,-78,0,-10,0,0,26,-1.0,-78,12.21,,,,,,0.69,0.15
0,15,-21,-9,0,0,26,1.0,-78,20,-7,0,0,26,-1.0,-79,40.2,,,,,,0.75,0.18
