InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-2,-5,0,0,18,-5.0,-49,1,-7,0,0,18,4.0,-50,4.73,,,,,,0.0,0.72
0,1,0,-7,0,0,18,-5.0,-50,-1,-7,0,0,18,4.0,-49,4.74,,,,,,-0.12,0.73
0,2,0,-5,0,0,18,-5.0,-50,-2,-5,0,0,18,4.0,-50,4.71,,,,,,-0.41,0.72
0,3,-1,-5,0,0,18,-5.0,-50,1,-7,0,0,18,4.0,-50,4.7,,,,,,-0.69,0.73
0,4,1,-5,0,0,18,-5.0,-50,-1,-7,0,0,18,4.0,-50,4.66,,,,,,-0.97,0.72
0,5,0,-5,0,0,18,-4.0,-50,-2,-9,0,0,18,4.0,-49,4.62,,,,,,-1.22,0.71
0,6,-1,-5,0,0,19,-5.0,-50,-1,-6,0,0,18,4.0,-49,0.82,,,,,,-1.47,0.26
0,7,1,-5,0,0,18,-5.0,-50,-2,-5,0,0,18,4.0,-48,0.76,,,,,,-1.72,0.27
0,8,0,-7,0,0,18,-5.0,-50,-1,-7,0,0,18,4.0,-50,0.75,,,,,,-2.0,0.26
0,9,1,-5,0,0,18,-4.0,-50,-2,-7,0,0,18,4.0,-50,0.9,,,,,,-2.25,0.27
0,10,-1,-5,0,0,18,-5.0,-50,-1,-6,0,0,18,4.0,-49,0.9,,,,,,-2.5,0.27
0,11,-1,-5,0,0,18,-4.0,-50,0,-5,0,0,18,4.0,-49,0.93,,,,,,-2.75,0.27
0,12,0,-5,0,0,18,-5.0,-49,-1,-7,0,0,18,4.0,-49,0.33,,,,,,-3.0,0.26
0,13,0,-6,0,0,18,-5.0,-49,-1,-6,0,0,18,4.0,-50,4.78,,,,,,-3.25,0.62
0,14,-2,-5,0,0,18,-4.0,-50,0,-9,0,0,18,4.0,-49,1.0,,,,,,-3.5,0.28
0,15,-1,-3,0,0,19,-5.0,-50,-1,-6,0,0,18,4.0,-49,4.63,,,,,,-3.75,0.74
