InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,0,-4,0,0,18,-5.0,-48,-1,-5,0,0,18,4.0,-48,6.75,,,,,,0.0,0.4
0,1,-1,-3,0,0,18,-5.0,-47,0,-3,0,0,18,4.0,-46,6.74,,,,,,-0.12,0.42
0,2,0,-3,0,0,18,-5.0,-47,-1,-5,0,0,18,4.0,-47,6.69,,,,,,-0.41,0.4
0,3,0,-3,0,0,18,-5.0,-47,-1,-4,0,0,18,4.0,-47,6.67,,,,,,-0.69,0.39
0,4,-1,-3,0,0,18,-5.0,-48,0,-3,0,0,18,4.0,-46,6.72,,,,,,-0.97,0.39
0,5,-1,-3,0,0,18,-5.0,-47,0,-3,0,0,18,4.0,-46,6.88,,,,,,-1.25,0.37
0,6,-2,-4,0,0,18,-5.0,-47,1,-5,0,0,18,4.0,-48,6.82,,,,,,-1.53,0.4
0,7,1,-3,0,0,18,-5.0,-48,-2,-3,0,0,18,4.0,-47,6.85,,,,,,-1.81,0.4
0,8,-1,-3,0,0,18,-5.0,-48,0,-3,0,0,18,4.0,-46,6.77,,,,,,-2.09,0.41
0,9,1,-3,0,0,18,-4.0,-48,-1,-4,0,0,18,4.0,-47,2.88,,,,,,-2.34,0.81
0,10,-2,-3,0,0,18,-5.0,-47,0,-2,0,0,18,4.0,-46,6.62,,,,,,-2.59,0.41
0,11,-1,-3,0,0,18,-4.0,-48,0,-6,0,0,18,4.0,-46,2.86,,,,,,-2.84,0.82
0,12,0,-4,0,0,18,-5.0,-47,-1,-5,0,0,18,4.0,-48,2.9,,,,,,-3.09,0.83
0,13,-1,-2,0,0,18,-5.0,-46,0,-4,0,0,17,4.0,-46,2.98,,,,,,-3.34,0.78
0,14,-2,-2,0,0,18,-5.0,-47,0,-4,0,0,17,4.0,-46,2.99,,,,,,-3.62,0.8
0,15,-1,-3,0,0,18,-4.0,-48,0,-6,0,0,18,4.0,-46,6.73,,,,,,-3.88,0.4
