meta.version,meta.error_msg,meta.initiator.sw_version,meta.initiator.unique_id,meta.initiator.zdc_mciq,meta.initiator.zdc_tof,meta.initiator.platform,meta.initiator.board_nr,meta.reflector.sw_version,meta.reflector.unique_id,meta.reflector.zdc_mciq,meta.reflector.zdc_tof,meta.reflector.platform,meta.reflector.board_nr,meta.testcase.f_offset,meta.testcase.meas_nr,meta.has_mciq,meta.has_tof,meta.profiling.t_total,meta.profiling.t_reference,meta.profiling.t_measurement,meta.profiling.t_parse,meta.profiling.t_pre_process,meta.profiling.t_calc_tof,meta.profiling.t_calc_mciq,meta.profiling.t_post_process,mciq.cfg.n_pairs,mciq.cfg.n_tones,mciq.cfg.t_intra,mciq.cfg.t_inter,mciq.cfg.t_intra_antenna,mciq.cfg.f_start,mciq.cfg.f_stop,mciq.cfg.f_delta,mciq.result.CDE_distance,mciq.result.CDE_dqi,mciq.result.distance,mciq.result.aoa,mciq.result.likeliness,mciq.initiator.flags,mciq.initiator.agc_idx,mciq.initiator.cfo,mciq.initiator.rssi,mciq.initiator.xtal_trim,mciq.reflector.flags,mciq.reflector.agc_idx,mciq.reflector.cfo,mciq.reflector.rssi,mciq.reflector.xtal_trim,tof.cfg.n_tones,tof.cfg.n_pairs,tof.cfg.radius_cot,tof.cfg.f_start,tof.cfg.f_stop,tof.cfg.f_delta,tof.result.in_cot,tof.result.distance,tof.result.successrate,tof.initiator.flags,tof.initiator.agc_idx,tof.initiator.cfo,tof.initiator.rssi,tof.initiator.temperature,tof.initiator.xtal_trim,tof.reflector.flags,tof.reflector.agc_idx,tof.reflector.cfo,tof.reflector.rssi,tof.reflector.temperature,tof.reflector.xtal_trim
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,0,True,True,0.451549,1626351232.478959,0.406159,0.01269,0.013621,1e-06,0.006183,0.012895,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.49,0.954,2.5722031078338623,,0.8599375410351078,32768,17,-1400,-47,58,32768,16,2376,-47,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.1,99,2,17,0,-45,27,58,0,17,-2240,-45,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,1,True,True,0.439549,1626351232.925912,0.407052,0.012499,0.00768,1e-06,0.005901,0.006416,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.48,0.992,2.526458688735962,,0.8499561320621691,32768,17,-1888,-46,58,32768,17,1888,-46,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.2,97,2,17,0,-46,27,58,2,17,-288,-46,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,2,True,True,0.447086,1626351233.373085,0.414409,0.012668,0.007621,1e-06,0.005891,0.006496,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.49,1.0,2.563054271697998,,0.8518846925398154,32768,17,64,-47,58,32768,17,1400,-47,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.8,99,2,17,0,-46,27,58,2,17,-2240,-46,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,3,True,True,0.438559,1626351233.812588,0.406293,0.01251,0.00756,1e-06,0.005781,0.006414,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.48,0.984,2.5539051971435547,,0.8679322570497662,32768,17,-1888,-46,58,32768,17,1644,-46,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.9,100,0,17,0,-45,27,58,0,17,-288,-45,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,4,True,True,0.433046,1626351234.246031,0.400474,0.012772,0.007534,1e-06,0.005811,0.006454,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.38,1.0,2.535607524871826,,0.8590041898747163,32768,17,-3108,-47,58,32768,16,2132,-47,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.0,99,2,17,0,-45,27,58,2,17,-288,-45,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,5,True,True,0.432946,1626351234.678446,0.399904,0.013006,0.007649,1e-06,0.005838,0.006548,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.42,1.0,2.5447565994262695,,0.8773273582308136,32768,16,-424,-46,58,32768,17,1156,-46,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.9,100,0,17,0,-45,27,58,0,16,-288,-44,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,6,True,True,0.440295,1626351235.120143,0.407685,0.012781,0.007578,1e-06,0.00585,0.0064,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.42,1.0,2.5173098526000977,,0.8689326109467962,32768,17,64,-47,58,32768,17,424,-46,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.0,95,2,17,0,-45,27,58,6,17,-2240,-45,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,7,True,True,0.435633,1626351235.556288,0.40315,0.012595,0.00756,1e-06,0.005865,0.006462,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.45,1.0,2.5173098526000977,,0.8664980473949844,32768,17,-2620,-47,58,32768,16,1644,-47,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.6,92,2,17,0,-45,27,58,2,17,-288,-46,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,8,True,True,0.436494,1626351235.992936,0.403766,0.012669,0.007674,1e-06,0.005916,0.006468,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.45,0.971,2.49901194190979,,0.8592705863540222,32768,17,-1400,-46,58,32768,17,2864,-47,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.2,99,2,17,0,-45,27,58,2,17,-288,-45,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,9,True,True,0.433918,1626351236.427338,0.400956,0.013015,0.007623,1e-06,0.005851,0.006472,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.48,1.0,2.5447565994262695,,0.8739042913716335,32768,17,-668,-46,58,32768,17,-308,-47,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,2.9,99,2,17,0,-45,27,58,2,17,-4192,-45,25,50
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,10,True,True,0.434238,1626351236.862125,0.401693,0.012744,0.007585,1e-06,0.005797,0.006418,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.46,1.0,2.535607524871826,,0.8773484833929236,32768,17,-3840,-46,58,32768,16,3840,-46,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.6,100,0,16,0,-45,27,58,0,17,-288,-45,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,11,True,True,0.433374,1626351237.296274,0.400695,0.012917,0.007524,1e-06,0.00579,0.006447,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.47,0.958,2.5081610164642334,,0.852334093763374,32768,17,-668,-47,58,32768,17,1400,-46,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.2,100,0,17,0,-45,27,58,0,17,-4192,-45,25,50
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,12,True,True,0.439924,1626351237.736421,0.40736,0.012699,0.00753,1e-06,0.005901,0.006433,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.47,1.0,2.49901194190979,,0.8502538531643391,32768,17,-4084,-46,58,32768,16,5060,-47,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.8,99,2,17,0,-45,27,58,2,17,-288,-46,25,48
