InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,0,-6,0,0,18,-5.0,-51,-2,-9,0,0,18,4.0,-50,11.36,,,,,,0.0,0.4
0,1,-1,-3,0,0,19,-5.0,-51,0,-3,0,0,19,4.0,-50,11.37,,,,,,-0.12,0.39
0,2,0,-7,0,0,18,-5.0,-51,-1,-5,0,0,19,4.0,-51,11.21,,,,,,-0.41,0.41
0,3,-22,-2,0,0,19,-5.0,-50,21,-8,0,0,18,4.0,-50,11.07,,,,,,-0.69,0.41
0,4,-1,-6,0,0,18,-5.0,-51,0,-6,0,0,18,5.0,-50,11.31,,,,,,-0.97,0.41
0,5,-2,-7,0,0,18,-4.0,-51,1,-5,0,0,19,4.0,-51,11.34,,,,,,-1.28,0.4
0,6,-1,-3,0,0,19,-5.0,-51,0,-3,0,0,19,4.0,-50,11.34,,,,,,-1.56,0.4
0,7,-1,-8,0,0,18,-5.0,-51,-1,-7,0,0,18,4.0,-50,11.31,,,,,,-1.81,0.4
0,8,-1,-6,0,0,18,-4.0,-51,0,-3,0,0,19,4.0,-50,11.22,,,,,,-2.06,0.36
0,9,-2,-6,0,0,18,-5.0,-50,1,-7,0,0,18,4.0,-50,11.24,,,,,,-2.31,0.4
0,10,0,-7,0,0,18,-5.0,-50,-1,-7,0,0,18,4.0,-50,11.31,,,,,,-2.56,0.4
0,11,-1,-5,0,0,19,-5.0,-51,-1,-3,0,0,19,4.0,-51,10.99,,,,,,-2.84,0.41
0,12,-1,-6,0,0,18,-4.0,-51,0,-5,0,0,18,4.0,-49,11.19,,,,,,-3.09,0.41
0,13,-2,-3,0,0,19,-5.0,-50,1,-4,0,0,19,4.0,-50,7.79,,,,,,-3.34,0.14
0,14,0,-6,0,0,18,-4.0,-50,0,-5,0,0,18,4.0,-49,3.39,,,,,,-3.59,0.38
0,15,1,-5,0,0,18,-4.0,-50,-2,-5,0,0,18,4.0,-49,8.16,,,,,,-3.84,0.22
