meta.version,meta.error_msg,meta.initiator.sw_version,meta.initiator.unique_id,meta.initiator.zdc_mciq,meta.initiator.zdc_tof,meta.initiator.platform,meta.initiator.board_nr,meta.reflector.sw_version,meta.reflector.unique_id,meta.reflector.zdc_mciq,meta.reflector.zdc_tof,meta.reflector.platform,meta.reflector.board_nr,meta.testcase.f_offset,meta.testcase.meas_nr,meta.has_mciq,meta.has_tof,meta.profiling.t_total,meta.profiling.t_reference,meta.profiling.t_measurement,meta.profiling.t_parse,meta.profiling.t_pre_process,meta.profiling.t_calc_tof,meta.profiling.t_calc_mciq,meta.profiling.t_post_process,mciq.cfg.n_pairs,mciq.cfg.n_tones,mciq.cfg.t_intra,mciq.cfg.t_inter,mciq.cfg.t_intra_antenna,mciq.cfg.f_start,mciq.cfg.f_stop,mciq.cfg.f_delta,mciq.result.CDE_distance,mciq.result.CDE_dqi,mciq.result.distance,mciq.result.aoa,mciq.result.likeliness,mciq.initiator.flags,mciq.initiator.agc_idx,mciq.initiator.cfo,mciq.initiator.rssi,mciq.initiator.xtal_trim,mciq.reflector.flags,mciq.reflector.agc_idx,mciq.reflector.cfo,mciq.reflector.rssi,mciq.reflector.xtal_trim,tof.cfg.n_tones,tof.cfg.n_pairs,tof.cfg.radius_cot,tof.cfg.f_start,tof.cfg.f_stop,tof.cfg.f_delta,tof.result.in_cot,tof.result.distance,tof.result.successrate,tof.initiator.flags,tof.initiator.agc_idx,tof.initiator.cfo,tof.initiator.rssi,tof.initiator.temperature,tof.initiator.xtal_trim,tof.reflector.flags,tof.reflector.agc_idx,tof.reflector.cfo,tof.reflector.rssi,tof.reflector.temperature,tof.reflector.xtal_trim
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,0,True,True,0.45709,1626351586.273119,0.410138,0.012487,0.013479,1e-06,0.006394,0.014591,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,6.77,0.354,6.954544254302979,,0.24463046245715303,32768,19,-2620,-52,58,32768,19,3108,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,22.1,97,2,19,0,-52,27,58,2,19,-2240,-52,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,1,True,True,0.434525,1626351586.71668,0.402275,0.012432,0.007457,1e-06,0.00603,0.00633,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,8.65,0.872,6.954544254302979,,0.23339985609973524,32768,19,-3108,-53,58,32768,18,2376,-51,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,19.8,97,6,19,0,-52,26,58,2,19,-2240,-52,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,2,True,True,0.434027,1626351587.150105,0.400321,0.01311,0.007544,1e-06,0.005956,0.007095,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,8.65,0.819,2.49901194190979,,0.23179724832918527,32768,19,-1888,-53,58,32768,18,1644,-52,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,20.0,87,2,19,0,-51,26,58,6,19,3616,-51,25,47
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,3,True,True,0.440534,1626351587.591804,0.407841,0.012807,0.007582,1e-06,0.005971,0.006332,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,6.36,0.622,2.535607524871826,,0.22405298097185583,32768,19,1284,-52,58,32768,18,-1040,-52,52,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,19.7,100,0,19,0,-51,27,58,0,19,-4192,-51,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,4,True,True,0.442196,1626351588.034687,0.410024,0.012431,0.007445,1e-06,0.005969,0.006326,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,8.71,1.0,2.5081610164642334,,0.2252287993534355,32768,18,-1644,-52,58,32768,19,2376,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,19.5,99,2,19,0,-51,27,58,2,19,-288,-51,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,5,True,True,0.436258,1626351588.471858,0.404013,0.012529,0.007453,1e-06,0.005956,0.006306,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,5.01,0.434,2.471565195083618,,0.22029834261969972,32768,18,64,-52,58,32768,18,1156,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,18.5,99,2,19,0,-50,27,58,2,19,-2240,-50,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,6,True,True,0.440285,1626351588.908736,0.404209,0.012555,0.007509,1e-06,0.00594,0.010071,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,8.82,1.0,2.3983728370666504,,0.20262578061610623,32768,19,-1888,-52,58,32768,18,2620,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,20.8,98,2,19,0,-51,27,58,2,19,1664,-51,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,7,True,True,0.433469,1626351589.346436,0.400812,0.012854,0.007469,1e-06,0.00602,0.006313,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,8.77,0.792,6.570287414550782,,0.23771822038646048,32768,18,-180,-51,58,32768,18,-64,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,False,-0.0,0,2,19,0,-51,28,58,2,19,-288,-51,26,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,8,True,True,0.437566,1626351589.784197,0.404987,0.01289,0.00744,1e-06,0.005914,0.006334,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,6.31,0.4,2.6179482421875,,0.22282295146628,32768,19,-180,-51,58,32768,19,424,-52,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,18.5,99,2,19,0,-51,26,58,2,19,-288,-51,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,9,True,True,0.435664,1626351590.220664,0.403466,0.012526,0.007442,1e-06,0.005912,0.006317,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,8.7,0.825,2.49901194190979,,0.2295504969302335,32768,19,-1888,-51,58,32768,19,180,-51,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,17.9,96,2,19,0,-51,27,58,2,19,-288,-51,26,48
