InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-4,0,0,15,-4.0,-40,1,-7,0,0,14,4.0,-38,1.83,,,,,,0.0,0.95
0,1,0,-5,0,0,15,-5.0,-39,-1,-6,0,0,14,4.0,-38,1.83,,,,,,-0.12,0.96
0,2,-1,-9,0,0,14,-5.0,-38,-1,-5,0,0,14,4.0,-38,1.82,,,,,,-0.38,0.96
0,3,-1,-3,0,0,15,-5.0,-39,0,-5,0,0,14,4.0,-38,1.83,,,,,,-0.66,0.95
0,4,0,-6,0,0,14,-5.0,-38,-1,-11,0,0,13,4.0,-37,1.81,,,,,,-0.94,0.95
0,5,-2,-5,0,0,14,-5.0,-38,0,-9,0,0,14,4.0,-38,1.82,,,,,,-1.22,0.95
0,6,-1,-3,0,0,15,-4.0,-39,0,-5,0,0,14,4.0,-38,1.84,,,,,,-1.47,0.95
0,7,0,-5,0,0,15,-5.0,-39,-1,-6,0,0,14,4.0,-38,1.86,,,,,,-1.72,0.95
0,8,-1,-7,0,0,15,-5.0,-39,-1,-5,0,0,14,4.0,-38,1.82,,,,,,-1.97,0.95
0,9,-2,-4,0,0,15,-5.0,-39,1,-3,0,0,15,4.0,-39,1.82,,,,,,-2.25,0.96
0,10,2,-5,0,0,15,-5.0,-39,-3,-5,0,0,14,4.0,-38,1.83,,,,,,-2.53,0.96
0,11,-1,-8,0,0,14,-5.0,-38,-1,-5,0,0,14,4.0,-38,1.8,,,,,,-2.81,0.95
0,12,-1,-6,0,0,14,-5.0,-37,-1,-7,0,0,14,4.0,-38,1.82,,,,,,-3.09,0.95
0,13,-1,-4,0,0,15,-5.0,-39,0,-5,0,0,14,4.0,-38,1.83,,,,,,-3.38,0.95
0,14,0,-7,0,0,14,-5.0,-38,-1,-6,0,0,14,4.0,-38,1.82,,,,,,-3.66,0.95
0,15,0,-4,0,0,15,-5.0,-39,-2,-5,0,0,14,4.0,-38,1.85,,,,,,-3.94,0.95
