InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-3,0,0,21,3.0,-57,-1,-5,0,0,21,-3.0,-57,5.09,,,,,,0.0,0.97
0,1,0,-4,0,0,21,2.0,-57,-2,-4,0,0,21,-3.0,-57,5.04,,,,,,0.06,0.98
0,2,-1,-5,0,0,21,2.0,-56,0,-5,0,0,21,-3.0,-57,5.05,,,,,,0.25,0.98
0,3,-1,-3,0,0,21,2.0,-56,-1,-4,0,0,21,-3.0,-56,4.98,,,,,,0.41,0.98
0,4,0,-5,0,0,21,2.0,-56,0,-4,0,0,21,-3.0,-56,5.01,,,,,,0.56,0.98
0,5,0,-4,0,0,21,2.0,-57,-1,-5,0,0,21,-3.0,-57,5.05,,,,,,0.72,0.98
0,6,-1,-4,0,0,21,2.0,-55,-1,-3,0,0,21,-3.0,-56,5.0,,,,,,0.88,0.98
0,7,0,-4,0,0,21,2.0,-58,-1,-4,0,0,21,-2.0,-57,4.96,,,,,,1.03,0.97
0,8,-1,-3,0,0,21,2.0,-56,0,-4,0,0,21,-3.0,-56,4.95,,,,,,1.16,0.97
0,9,-1,-6,0,0,21,2.0,-56,-1,-4,0,0,21,-3.0,-56,5.02,,,,,,1.28,0.98
0,10,-1,-3,0,0,21,3.0,-56,0,-4,0,0,21,-3.0,-57,5.11,,,,,,1.44,0.97
0,11,-1,-7,0,0,21,2.0,-56,-1,-5,0,0,21,-3.0,-56,4.97,,,,,,1.62,0.97
0,12,-1,-7,0,0,21,2.0,-58,0,-5,0,0,21,-3.0,-59,5.0,,,,,,1.81,0.96
0,13,-1,-5,0,0,22,2.0,-58,-1,-6,0,0,21,-3.0,-58,4.98,,,,,,1.97,0.96
0,14,0,-5,0,0,21,2.0,-56,-1,-4,0,0,21,-3.0,-56,5.05,,,,,,2.12,0.98
0,15,-1,-4,0,0,21,2.0,-56,0,-7,0,0,20,-3.0,-56,4.93,,,,,,2.28,0.98
