InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-7,0,0,15,-5.0,-39,0,-7,0,0,15,4.0,-39,2.74,,,,,,0.0,0.95
0,1,-1,-3,0,0,15,-5.0,-39,0,-3,0,0,15,4.0,-39,2.76,,,,,,-0.12,0.95
0,2,-1,-3,0,0,15,-5.0,-40,0,-3,0,0,15,4.0,-38,2.75,,,,,,-0.41,0.95
0,3,0,-5,0,0,15,-5.0,-39,-1,-4,0,0,15,4.0,-39,2.73,,,,,,-0.69,0.95
0,4,-1,-7,0,0,15,-5.0,-39,-1,-3,0,0,15,4.0,-39,2.74,,,,,,-0.97,0.95
0,5,0,-4,0,0,15,-5.0,-39,-1,-6,0,0,15,4.0,-39,2.75,,,,,,-1.25,0.95
0,6,0,-5,0,0,15,-5.0,-39,-1,-4,0,0,15,4.0,-39,2.74,,,,,,-1.53,0.95
0,7,-1,-7,0,0,15,-5.0,-39,-1,-3,0,0,15,4.0,-39,2.74,,,,,,-1.81,0.95
0,8,-1,-4,0,0,15,-5.0,-39,-1,-3,0,0,15,4.0,-39,2.74,,,,,,-2.09,0.95
0,9,1,-4,0,0,15,-5.0,-39,-2,-5,0,0,15,4.0,-39,2.74,,,,,,-2.38,0.95
0,10,0,-6,0,0,15,-5.0,-39,0,-3,0,0,15,4.0,-39,2.74,,,,,,-2.66,0.95
0,11,-1,-7,0,0,15,-5.0,-39,-1,-3,0,0,15,4.0,-39,2.74,,,,,,-2.94,0.95
0,12,-1,-4,0,0,15,-5.0,-39,0,-3,0,0,15,4.0,-39,2.74,,,,,,-3.22,0.95
0,13,0,-5,0,0,15,-5.0,-39,-1,-4,0,0,15,4.0,-39,2.74,,,,,,-3.5,0.95
0,14,0,-4,0,0,15,-5.0,-39,-2,-7,0,0,15,4.0,-39,2.76,,,,,,-3.78,0.95
0,15,-1,-3,0,0,15,-5.0,-39,0,-3,0,0,15,4.0,-39,2.77,,,,,,-4.06,0.95
