InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-5,0,0,21,3.0,-57,0,-6,0,0,22,-3.0,-60,2.03,,,,,,0.0,0.98
0,1,-2,-5,0,0,22,3.0,-60,0,-5,0,0,22,-3.0,-60,1.95,,,,,,0.09,0.99
0,2,0,-5,0,0,21,3.0,-58,-2,-7,0,0,22,-3.0,-61,1.99,,,,,,0.28,0.99
0,3,-1,-8,0,0,21,2.0,-61,0,-7,0,0,22,-3.0,-63,1.83,,,,,,0.47,0.98
0,4,0,-4,0,0,21,2.0,-56,-1,-3,0,0,21,-3.0,-55,1.72,,,,,,0.66,0.99
0,5,-1,-4,0,0,22,2.0,-60,0,-6,0,0,22,-3.0,-59,1.87,,,,,,0.81,0.97
0,6,-1,-4,0,0,21,2.0,-55,-1,-3,0,0,21,-3.0,-56,1.95,,,,,,0.97,0.99
0,7,1,-4,0,0,22,2.0,-59,-2,-4,0,0,22,-3.0,-59,1.83,,,,,,1.12,0.98
0,8,-1,-4,0,0,21,3.0,-56,-1,-4,0,0,21,-3.0,-57,1.91,,,,,,1.31,0.98
0,9,-2,-3,0,0,22,2.0,-59,0,-3,0,0,22,-3.0,-59,1.93,,,,,,1.5,0.98
0,10,-1,-3,0,0,21,3.0,-56,0,-3,0,0,21,-3.0,-56,1.94,,,,,,1.69,0.99
0,11,-1,-6,0,0,20,3.0,-54,-1,-3,0,0,21,-3.0,-55,2.02,,,,,,1.88,0.99
0,12,1,-5,0,0,22,2.0,-60,-1,-6,0,0,22,-3.0,-61,2.03,,,,,,2.06,0.99
0,13,0,-6,0,0,21,3.0,-60,0,-5,0,0,21,-3.0,-57,2.13,,,,,,2.25,0.99
0,14,-1,-4,0,0,22,3.0,-58,-1,-7,0,0,22,-3.0,-60,2.09,,,,,,2.44,0.98
0,15,-1,-7,0,0,23,2.0,-63,-1,-3,0,0,23,-3.0,-61,3.87,,,,,,2.62,0.94
