InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,0,-5,0,0,16,-4.0,-42,-1,-5,0,0,16,4.0,-42,3.32,,,,,,0.0,0.7
0,1,0,-6,0,0,16,-5.0,-42,-1,-4,0,0,16,4.0,-42,3.34,,,,,,-0.12,0.71
0,2,-1,-7,0,0,16,-4.0,-43,-1,-4,0,0,16,4.0,-42,3.29,,,,,,-0.38,0.72
0,3,-1,-4,0,0,16,-4.0,-43,0,-3,0,0,16,4.0,-42,3.53,,,,,,-0.62,0.74
0,4,1,-4,0,0,16,-5.0,-42,-2,-3,0,0,16,4.0,-42,3.54,,,,,,-0.88,0.74
0,5,0,-5,0,0,16,-5.0,-42,-1,-4,0,0,16,4.0,-42,3.27,,,,,,-1.12,0.71
0,6,-1,-7,0,0,16,-5.0,-43,-1,-3,0,0,16,5.0,-42,3.52,,,,,,-1.41,0.74
0,7,0,-4,0,0,16,-5.0,-42,-1,-3,0,0,16,4.0,-42,3.57,,,,,,-1.72,0.75
0,8,1,-4,0,0,16,-4.0,-43,-2,-3,0,0,16,4.0,-42,3.28,,,,,,-2.03,0.71
0,9,0,-5,0,0,16,-5.0,-42,-1,-4,0,0,16,4.0,-42,3.33,,,,,,-2.28,0.71
0,10,0,-4,0,0,16,-4.0,-43,-2,-4,0,0,16,4.0,-42,3.59,,,,,,-2.53,0.75
0,11,-1,-7,0,0,16,-5.0,-43,-1,-4,0,0,16,4.0,-42,3.31,,,,,,-2.78,0.71
0,12,-1,-7,0,0,16,-4.0,-42,-1,-4,0,0,16,4.0,-41,3.52,,,,,,-3.03,0.75
0,13,-1,-3,0,0,16,-4.0,-42,0,-6,0,0,16,4.0,-42,3.31,,,,,,-3.28,0.7
0,14,-1,-3,0,0,16,-4.0,-42,0,-3,0,0,16,4.0,-41,3.23,,,,,,-3.53,0.7
0,15,0,-5,0,0,16,-5.0,-42,-1,-5,0,0,16,4.0,-42,3.26,,,,,,-3.78,0.7
