InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,1,0,-4,0,0,20,-4.0,-54,-1,-6,0,0,20,4.0,-54,1.05,,,,,,0.0,0.11
0,2,-2,-4,0,0,20,-5.0,-54,1,-5,0,0,20,4.0,-54,10.43,,,,,,-0.12,0.23
0,3,-2,-3,0,0,20,-4.0,-53,1,-5,0,0,20,4.0,-54,10.84,,,,,,-0.38,0.25
0,4,-21,-2,0,0,20,-5.0,-53,20,-5,0,0,20,4.0,-53,11.57,,,,,,-0.62,0.39
0,5,-21,-2,0,0,20,-5.0,-52,20,-3,0,0,20,4.0,-52,11.67,,,,,,-0.88,0.4
0,6,0,-4,0,0,20,-5.0,-53,-1,-5,0,0,20,4.0,-53,11.71,,,,,,-1.16,0.4
0,7,-20,-3,0,0,20,-5.0,-52,19,-4,0,0,20,4.0,-52,11.83,,,,,,-1.44,0.38
0,8,-28,-3,0,0,20,-4.0,-53,27,-3,0,0,20,4.0,-53,7.58,,,,,,-1.69,0.22
0,9,-28,-4,0,0,20,-4.0,-54,27,-5,0,0,20,4.0,-54,7.74,,,,,,-1.94,0.22
0,10,-21,-2,0,0,20,-5.0,-53,20,-4,0,0,20,4.0,-52,17.34,,,,,,-2.19,0.18
0,11,-2,-3,0,0,20,-5.0,-53,0,-7,0,0,20,4.0,-52,23.38,,,,,,-2.44,0.36
0,12,-2,-3,0,0,20,-5.0,-53,0,-7,0,0,20,4.0,-52,23.4,,,,,,-2.72,0.36
0,13,-22,-2,0,0,20,-5.0,-52,21,-4,0,0,20,4.0,-54,18.62,,,,,,-3.0,0.26
0,14,-2,-3,0,0,20,-5.0,-53,1,-9,0,0,19,4.0,-55,14.78,,,,,,-3.28,0.11
0,15,-1,-4,0,0,20,-4.0,-53,0,-4,0,0,20,4.0,-53,11.84,,,,,,-3.53,0.33
