meta.version,meta.error_msg,meta.initiator.sw_version,meta.initiator.unique_id,meta.initiator.zdc_mciq,meta.initiator.zdc_tof,meta.initiator.platform,meta.initiator.board_nr,meta.reflector.sw_version,meta.reflector.unique_id,meta.reflector.zdc_mciq,meta.reflector.zdc_tof,meta.reflector.platform,meta.reflector.board_nr,meta.testcase.f_offset,meta.testcase.meas_nr,meta.has_mciq,meta.has_tof,meta.profiling.t_total,meta.profiling.t_reference,meta.profiling.t_measurement,meta.profiling.t_parse,meta.profiling.t_pre_process,meta.profiling.t_calc_tof,meta.profiling.t_calc_mciq,meta.profiling.t_post_process,mciq.cfg.n_pairs,mciq.cfg.n_tones,mciq.cfg.t_intra,mciq.cfg.t_inter,mciq.cfg.t_intra_antenna,mciq.cfg.f_start,mciq.cfg.f_stop,mciq.cfg.f_delta,mciq.result.CDE_distance,mciq.result.CDE_dqi,mciq.result.distance,mciq.result.aoa,mciq.result.likeliness,mciq.initiator.flags,mciq.initiator.agc_idx,mciq.initiator.cfo,mciq.initiator.rssi,mciq.initiator.xtal_trim,mciq.reflector.flags,mciq.reflector.agc_idx,mciq.reflector.cfo,mciq.reflector.rssi,mciq.reflector.xtal_trim,tof.cfg.n_tones,tof.cfg.n_pairs,tof.cfg.radius_cot,tof.cfg.f_start,tof.cfg.f_stop,tof.cfg.f_delta,tof.result.in_cot,tof.result.distance,tof.result.successrate,tof.initiator.flags,tof.initiator.agc_idx,tof.initiator.cfo,tof.initiator.rssi,tof.initiator.temperature,tof.initiator.xtal_trim,tof.reflector.flags,tof.reflector.agc_idx,tof.reflector.cfo,tof.reflector.rssi,tof.reflector.temperature,tof.reflector.xtal_trim
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,0,True,True,0.445129,1626351949.597718,0.400274,0.012634,0.013545,1e-06,0.005961,0.012714,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.89,0.638,2.892416187286377,,0.848613634970239,32768,15,-424,-40,58,32768,15,1156,-39,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.8,100,0,15,0,-39,27,58,0,15,-2240,-39,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,1,True,True,0.433262,1626351950.037814,0.401775,0.011998,0.00749,1e-06,0.005613,0.006385,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.9,0.636,2.9107143363952637,,0.8483703670378252,32768,15,-1644,-39,58,32768,15,1400,-39,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.1,99,2,15,0,-39,27,58,2,15,-288,-39,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,2,True,True,0.436004,1626351950.474655,0.404032,0.012445,0.007493,1e-06,0.00568,0.006353,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.89,0.653,2.9015652618408203,,0.8529599920385862,32768,15,-2132,-40,58,32768,15,668,-39,54,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.4,100,0,15,0,-39,27,58,0,15,1664,-39,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,3,True,True,0.437622,1626351950.912825,0.405747,0.012262,0.007563,1e-06,0.005703,0.006346,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.87,0.619,2.864968963623047,,0.8448298109867518,32768,15,-2132,-39,58,32768,15,2132,-39,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.1,100,0,15,0,-39,27,58,0,15,-288,-39,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,4,True,True,0.436012,1626351951.348733,0.404271,0.012129,0.007601,1e-06,0.005664,0.006346,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.91,0.632,2.9107143363952637,,0.8470657326998459,32768,15,308,-39,58,32768,15,-552,-40,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.8,99,2,15,0,-39,27,58,2,15,-288,-38,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,5,True,True,0.434964,1626351951.784514,0.402916,0.012548,0.007551,1e-06,0.005611,0.006337,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.88,0.629,2.892416187286377,,0.8492035459993887,32768,15,-668,-39,58,32768,15,180,-39,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.2,99,2,15,0,-39,27,58,2,15,-2240,-39,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,6,True,True,0.426654,1626351952.211933,0.394937,0.012219,0.00753,1e-06,0.005632,0.006335,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.86,0.63,2.8741180381774902,,0.849810103642851,32768,15,-2376,-39,58,32768,15,2132,-39,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.6,100,0,15,0,-39,27,58,0,15,-2240,-39,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,7,True,True,0.441638,1626351952.654141,0.409905,0.012266,0.007458,1e-06,0.005647,0.006361,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.86,0.626,2.8558198890686035,,0.8465861808165832,32768,15,-2132,-39,58,32768,15,2620,-39,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,3.2,100,0,15,0,-39,27,58,0,15,-288,-39,25,48
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,8,True,True,0.433517,1626351953.087705,0.401729,0.012304,0.007442,1e-06,0.005613,0.006428,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.87,0.629,2.864968963623047,,0.8440740187402938,32768,14,-1156,-40,58,32768,13,912,-40,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.1,99,2,15,0,-39,27,58,0,15,-2240,-38,25,49
2,,v1.1.0.21,0x00000060373AD3094E4557080003001C,0.2763671875,2.2099609375,kw38,1,v1.1.0.21,0x00000060373AC5DB4E455708000A003B,0.2763671875,2.2099609375,kw38,2,0,9,True,True,0.431403,1626351953.519937,0.399774,0.012283,0.00747,1e-06,0.005543,0.006332,2,80,0.0002,0.0004,2.9e-05,2401000000.0,2480000000.0,1000000.0,2.84,0.627,2.84667081451416,,0.8488734287456023,32768,15,-1400,-39,58,32768,14,2376,-39,53,240,1,25.0,2401000000.0,2480000000.0,1000000.0,True,4.0,99,2,15,0,-39,27,58,2,15,-288,-38,25,48
