InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-7,0,0,16,-4.0,-46,0,-7,0,0,16,4.0,-45,3.27,,,,,,0.0,0.8
0,1,0,-6,0,0,17,-4.0,-46,-1,-7,0,0,16,4.0,-46,3.28,,,,,,-0.12,0.8
0,2,0,-7,0,0,16,-5.0,-46,-1,-7,0,0,16,5.0,-45,3.29,,,,,,-0.38,0.79
0,3,-22,-3,0,0,17,-4.0,-45,21,-7,0,0,16,4.0,-45,3.34,,,,,,-0.62,0.8
0,4,0,-6,0,0,17,-4.0,-46,-1,-4,0,0,17,4.0,-46,3.32,,,,,,-0.88,0.8
0,5,-2,-4,0,0,17,-5.0,-46,0,-7,0,0,17,4.0,-45,3.32,,,,,,-1.12,0.81
0,6,-2,-3,0,0,18,-5.0,-47,1,-5,0,0,17,4.0,-46,3.28,,,,,,-1.38,0.79
0,7,0,-6,0,0,17,-4.0,-46,-1,-5,0,0,17,4.0,-45,3.29,,,,,,-1.62,0.79
0,8,0,-5,0,0,17,-5.0,-47,-2,-7,0,0,17,4.0,-46,3.29,,,,,,-1.88,0.8
0,9,0,-8,0,0,16,-5.0,-46,0,-7,0,0,16,4.0,-46,3.27,,,,,,-2.12,0.8
0,10,-1,-4,0,0,17,-5.0,-46,0,-6,0,0,17,4.0,-46,3.3,,,,,,-2.41,0.79
0,11,-1,-10,0,0,16,-5.0,-46,-1,-5,0,0,17,4.0,-46,3.29,,,,,,-2.69,0.79
0,12,0,-5,0,0,17,-4.0,-46,-1,-6,0,0,17,4.0,-46,3.27,,,,,,-2.94,0.62
0,13,1,-5,0,0,17,-4.0,-46,-2,-6,0,0,17,4.0,-46,3.29,,,,,,-3.19,0.8
0,14,-1,-8,0,0,17,-5.0,-46,-1,-5,0,0,17,4.0,-45,3.28,,,,,,-3.44,0.81
0,15,-1,-7,0,0,17,-4.0,-46,-1,-7,0,0,16,4.0,-45,3.33,,,,,,-3.69,0.8
