InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,1,-1,-7,0,0,15,1.0,-40,-1,-5,0,0,15,-2.0,-40,2.2,,,,,,0.0,0.98
0,2,-1,-5,0,0,15,0.0,-41,-1,-5,0,0,15,-1.0,-41,2.27,,,,,,0.0,0.98
0,3,-1,-4,0,0,15,1.0,-40,0,-4,0,0,15,-1.0,-40,2.13,,,,,,0.06,0.97
0,4,-1,-4,0,0,15,1.0,-40,0,-4,0,0,15,-1.0,-40,2.13,,,,,,0.12,0.98
0,5,-1,-8,0,0,15,1.0,-40,-1,-5,0,0,15,-1.0,-41,2.25,,,,,,0.19,0.98
0,6,-1,-5,0,0,15,1.0,-40,0,-5,0,0,15,-1.0,-41,2.22,,,,,,0.25,0.98
0,7,-1,-4,0,0,15,1.0,-40,0,-4,0,0,15,-1.0,-40,2.07,,,,,,0.31,0.98
0,8,0,-6,0,0,15,0.0,-40,-1,-5,0,0,15,-2.0,-40,2.01,,,,,,0.38,0.98
0,9,0,-5,0,0,15,0.0,-40,-2,-5,0,0,15,-1.0,-40,2.18,,,,,,0.44,0.99
0,10,-1,-5,0,0,15,1.0,-40,-1,-4,0,0,15,-1.0,-40,2.29,,,,,,0.5,0.97
0,11,0,-5,0,0,15,1.0,-40,0,-4,0,0,15,-1.0,-40,2.17,,,,,,0.56,0.98
0,12,1,-4,0,0,15,0.0,-40,-2,-5,0,0,15,-1.0,-40,2.15,,,,,,0.62,0.97
0,13,-1,-7,0,0,15,1.0,-40,-1,-5,0,0,15,-1.0,-40,2.28,,,,,,0.69,0.97
0,14,0,-5,0,0,15,1.0,-41,-1,-7,0,0,15,-1.0,-40,2.18,,,,,,0.75,0.98
0,15,-1,-4,0,0,15,1.0,-40,0,-4,0,0,15,-1.0,-40,2.13,,,,,,0.81,0.99
