InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-3,0,0,21,-5.0,-56,0,-8,0,0,20,5.0,-56,2.98,,,,,,0.0,0.27
0,1,0,-7,0,0,20,-5.0,-56,-1,-7,0,0,20,4.0,-56,5.6,,,,,,-0.16,0.52
0,2,0,-4,0,0,20,-5.0,-54,-1,-5,0,0,20,4.0,-54,2.84,,,,,,-0.47,0.53
0,3,-1,-5,0,0,20,-4.0,-53,-1,-4,0,0,20,4.0,-53,2.81,,,,,,-0.75,0.56
0,4,-1,-4,0,0,20,-5.0,-53,-1,-4,0,0,20,4.0,-53,2.89,,,,,,-1.0,0.53
0,5,-2,-5,0,0,20,-5.0,-55,1,-7,0,0,20,4.0,-55,2.85,,,,,,-1.25,0.48
0,6,-1,-6,0,0,21,-5.0,-56,-1,-7,0,0,20,4.0,-56,2.88,,,,,,-1.53,0.42
0,7,-1,-5,0,0,21,-5.0,-58,-1,-5,64,0,21,4.0,-57,2.82,,,,,,-1.81,0.37
0,8,-1,-5,0,0,21,-5.0,-58,0,-7,64,0,21,4.0,-58,2.85,,,,,,-2.09,0.38
0,9,-2,-7,0,0,22,-5.0,-60,1,-5,64,0,22,4.0,-58,2.61,,,,,,-2.38,0.37
0,10,0,-3,0,0,22,-5.0,-58,-1,-6,64,0,21,4.0,-57,2.75,,,,,,-2.66,0.42
0,11,1,-3,0,0,21,-5.0,-56,-1,-8,0,0,20,4.0,-56,2.82,,,,,,-2.94,0.44
0,12,-1,-4,0,0,21,-5.0,-56,0,-5,64,0,21,4.0,-56,2.67,,,,,,-3.22,0.48
0,13,-1,-4,0,0,21,-5.0,-57,0,-5,64,0,21,4.0,-57,2.7,,,,,,-3.5,0.46
0,14,0,-4,0,0,21,-5.0,-57,-1,-6,0,0,21,4.0,-57,2.7,,,,,,-3.78,0.46
0,15,0,-4,0,0,20,-5.0,-53,-1,-5,0,0,20,4.0,-53,2.94,,,,,,-4.06,0.32
