InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-5,0,0,14,-5.0,-38,0,-6,0,0,13,4.0,-36,1.84,,,,,,0.0,0.98
0,1,0,-7,0,0,13,-4.0,-36,-1,-6,0,0,13,4.0,-36,1.81,,,,,,-0.12,0.98
0,2,-1,-9,0,0,13,-5.0,-36,-1,-6,0,0,13,4.0,-36,1.83,,,,,,-0.38,0.98
0,3,-1,-6,0,0,13,-5.0,-36,0,-6,0,0,13,4.0,-36,1.82,,,,,,-0.62,0.98
0,4,0,-8,0,0,13,-5.0,-36,-1,-7,0,0,13,4.0,-36,1.81,,,,,,-0.91,0.98
0,5,-1,-9,0,0,13,-4.0,-36,-1,-6,0,0,13,4.0,-36,1.81,,,,,,-1.16,0.98
0,6,-1,-7,0,0,13,-5.0,-37,0,-6,0,0,13,4.0,-36,1.82,,,,,,-1.41,0.98
0,7,0,-8,0,0,13,-5.0,-36,-1,-7,0,0,13,4.0,-36,1.82,,,,,,-1.66,0.98
0,8,-1,-9,0,0,13,-5.0,-36,-1,-6,0,0,13,4.0,-36,1.81,,,,,,-1.94,0.98
0,9,-2,-3,0,0,14,-5.0,-36,1,-8,0,0,13,4.0,-36,1.82,,,,,,-2.22,0.98
0,10,0,-8,0,0,13,-5.0,-36,-1,-7,0,0,13,4.0,-36,1.81,,,,,,-2.5,0.98
0,11,0,-7,0,0,13,-4.0,-36,-1,-6,0,0,13,4.0,-36,1.82,,,,,,-2.75,0.98
0,12,-1,-7,0,0,13,-4.0,-37,0,-6,0,0,13,4.0,-36,1.8,,,,,,-3.0,0.98
0,13,1,-7,0,0,13,-5.0,-36,-1,-7,0,0,13,4.0,-36,1.8,,,,,,-3.25,0.98
0,14,-1,-9,0,0,13,-5.0,-36,-1,-6,0,0,13,4.0,-36,1.83,,,,,,-3.5,0.98
0,15,-1,-6,0,0,13,-5.0,-36,0,-6,0,0,13,4.0,-36,1.78,,,,,,-3.78,0.98
