InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-7,0,0,18,1.0,-50,0,-6,0,0,18,-2.0,-51,3.56,,,,,,0.0,0.99
0,1,-1,-3,0,0,19,2.0,-50,-1,-3,0,0,19,-2.0,-51,3.52,,,,,,0.03,0.99
0,2,-1,-3,0,0,19,2.0,-50,-1,-3,0,0,19,-3.0,-51,3.44,,,,,,0.16,0.99
0,3,0,-3,0,0,19,1.0,-52,-1,-3,0,0,19,-3.0,-52,3.61,,,,,,0.28,0.99
0,4,-1,-7,0,0,18,2.0,-50,0,-6,0,0,18,-2.0,-51,3.44,,,,,,0.41,0.99
0,5,0,-3,0,0,19,2.0,-51,-1,-4,0,0,19,-2.0,-50,3.56,,,,,,0.53,0.98
0,6,-2,-3,0,0,19,1.0,-51,0,-10,0,0,18,-3.0,-52,3.64,,,,,,0.66,0.98
0,7,1,-6,0,0,18,1.0,-50,-2,-7,0,0,18,-2.0,-50,3.39,,,,,,0.78,0.98
0,8,-1,-6,0,0,18,2.0,-49,0,-9,0,0,18,-2.0,-51,3.4,,,,,,0.91,0.99
0,9,1,-5,0,0,18,2.0,-50,-2,-7,0,0,18,-2.0,-49,3.41,,,,,,1.03,0.98
0,10,-1,-6,0,0,18,2.0,-49,-1,-6,0,0,18,-2.0,-50,3.4,,,,,,1.16,0.99
0,11,0,-7,0,0,18,2.0,-52,-1,-7,0,0,18,-2.0,-51,3.79,,,,,,1.28,0.98
0,12,0,-3,0,0,19,1.0,-52,-1,-4,0,0,19,-2.0,-51,3.64,,,,,,1.41,0.99
0,13,0,-5,0,0,18,2.0,-50,-1,-7,0,0,18,-2.0,-49,3.42,,,,,,1.53,0.97
0,14,-1,-7,0,0,18,2.0,-50,-1,-9,0,0,18,-3.0,-51,3.44,,,,,,1.66,0.98
0,15,-1,-7,0,0,18,2.0,-51,0,-4,0,0,19,-2.0,-52,3.51,,,,,,1.78,0.99
