InfoCFO,InfoMeasurementCount,Initiatoro,Initiatorrr,InitiatorFLAGS,InitiatorGREF,InitiatorRXGAIN,InitiatorCFO,InitiatorRSSI,Reflectoro,Reflectorrr,ReflectorFLAGS,ReflectorGREF,ReflectorRXGAIN,ReflectorCFO,ReflectorRSSI,ResultDistance,ResultAoA,ResultDQF,ResultToF_Distance,ResultToF_SuccessRate,ResultInsideCircleOfTrust,ResultCFO,ResultLikeliness
0,0,-1,-5,0,0,16,-5.0,-44,0,-5,0,0,16,4.0,-44,6.15,,,,,,0.0,0.87
0,1,-1,-5,0,0,16,-5.0,-44,0,-5,0,0,16,4.0,-43,3.76,,,,,,-0.12,0.78
0,2,-2,-6,0,0,16,-5.0,-44,1,-7,0,0,16,4.0,-44,4.01,,,,,,-0.41,0.8
0,3,0,-4,0,0,17,-5.0,-44,-1,-5,0,0,16,4.0,-44,3.89,,,,,,-0.69,0.79
0,4,1,-5,0,0,16,-4.0,-44,-2,-7,0,0,16,4.0,-44,6.02,,,,,,-0.94,0.87
0,5,-1,-5,0,0,16,-5.0,-44,-1,-5,0,0,16,4.0,-44,3.56,,,,,,-1.19,0.73
0,6,-1,-6,0,0,16,-4.0,-45,0,-5,0,0,16,4.0,-44,6.27,,,,,,-1.44,0.85
0,7,-2,-7,0,0,16,-5.0,-44,1,-7,0,0,16,4.0,-44,6.01,,,,,,-1.69,0.87
0,8,0,-3,0,0,17,-5.0,-45,-2,-5,0,0,16,4.0,-44,6.04,,,,,,-1.94,0.87
0,9,-1,-6,0,0,16,-5.0,-45,0,-5,0,0,16,5.0,-44,6.12,,,,,,-2.22,0.87
0,10,-1,-3,0,0,17,-5.0,-45,0,-3,0,0,17,4.0,-44,3.93,,,,,,-2.53,0.8
0,11,-1,-3,0,0,17,-5.0,-45,0,-4,0,0,17,4.0,-44,3.98,,,,,,-2.84,0.81
0,12,-1,-9,0,0,16,-4.0,-45,-1,-6,0,0,16,4.0,-44,4.08,,,,,,-3.12,0.82
0,13,-1,-3,0,0,17,-5.0,-45,0,-5,0,0,16,4.0,-44,5.9,,,,,,-3.38,0.87
0,14,1,-6,0,0,16,-5.0,-45,0,-5,0,0,16,4.0,-44,5.89,,,,,,-3.62,0.87
0,15,0,-7,0,0,16,-5.0,-44,-1,-7,0,0,16,4.0,-44,6.16,,,,,,-3.91,0.86
